2023-08-11T19:43:15Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
409 -0.7505846 0.1696437 1.302661 -0.6103997 0.3764134 1.172852 -0.7873425 0.2795071 1.379365 -0.6727824 0.524682 1.391198 391.2019 6.763877
409 -0.7504726 0.1700037 1.30299 -0.6104168 0.3766844 1.173163 -0.7873867 0.2793966 1.379423 -0.6728457 0.5245664 1.391546 391.2162 6.764256
409 -0.749931 0.172074 1.30495 -0.6105431 0.3768677 1.173433 -0.7874007 0.2792652 1.37959 -0.6729079 0.524446 1.391943 391.2291 6.766515
409 -0.7501425 0.1736121 1.306778 -0.6107563 0.376948 1.173649 -0.7873956 0.2791072 1.379837 -0.6729659 0.5243093 1.392351 391.2407 6.76861
409 -0.7509876 0.1746092 1.308342 -0.6107563 0.376948 1.173649 -0.7873956 0.2791072 1.379837 -0.6729659 0.5243093 1.392351 391.2665 6.770401
409 -0.7520536 0.1750107 1.309419 -0.6110421 0.3769785 1.173874 -0.7873806 0.2789225 1.380171 -0.6730061 0.5241461 1.392769 391.2794 6.771625
409 -0.7523392 0.1750411 1.309644 -0.6113751 0.3769844 1.174109 -0.7873423 0.278695 1.380558 -0.6730196 0.5239406 1.393195 391.2891 6.771875
409 -0.7541009 0.1751993 1.311004 -0.6116982 0.3769661 1.174347 -0.787282 0.2784448 1.380954 -0.6729874 0.5237042 1.393579 391.2996 6.773391
409 -0.7560893 0.1752108 1.312421 -0.6116982 0.3769661 1.174347 -0.787282 0.2784448 1.380954 -0.6729874 0.5237042 1.393579 391.3103 6.774954
409 -0.7577049 0.175119 1.313608 -0.6120245 0.376932 1.174532 -0.7871753 0.2781855 1.38134 -0.6729043 0.523459 1.393906 391.3212 6.776241
409 -0.7580311 0.1750849 1.313793 -0.6120245 0.376932 1.174532 -0.7871753 0.2781855 1.38134 -0.6729043 0.523459 1.393906 391.3322 6.776444
409 -0.7596624 0.1749147 1.31472 -0.6123403 0.3768873 1.174667 -0.7870158 0.2779344 1.38172 -0.6727868 0.5232319 1.394198 391.3424 6.777464
409 -0.7599782 0.17487 1.314854 -0.6123403 0.3768873 1.174667 -0.7870158 0.2779344 1.38172 -0.6727868 0.5232319 1.394198 391.3531 6.777616
409 -0.7615575 0.1746465 1.315528 -0.6125999 0.3767948 1.174739 -0.7868035 0.2777183 1.38208 -0.6726251 0.5230454 1.394437 391.3634 6.778373
409 -0.7618171 0.174554 1.3156 -0.6125999 0.3767948 1.174739 -0.7868035 0.2777183 1.38208 -0.6726251 0.5230454 1.394437 391.3746 6.778449
409 -0.763115 0.1740915 1.315962 -0.6127692 0.3766672 1.174752 -0.7865553 0.2775692 1.382397 -0.6724178 0.5229238 1.394586 391.3924 6.778832
409 -0.7632843 0.1739639 1.315975 -0.6128265 0.3765533 1.174742 -0.7862762 0.2774911 1.382671 -0.6721717 0.522872 1.394637 391.4183 6.778836
409 -0.7641882 0.1732119 1.31603 -0.6127086 0.3764157 1.174715 -0.7859878 0.2774946 1.382861 -0.6719124 0.5229014 1.394573 391.4292 6.77883
409 -0.7643566 0.1725047 1.315954 -0.6124147 0.3762631 1.174647 -0.7856945 0.2775964 1.382944 -0.6716215 0.5230162 1.394402 391.4406 6.778637
409 -0.7634731 0.1716641 1.315749 -0.6124147 0.3762631 1.174647 -0.7856945 0.2775964 1.382944 -0.6716215 0.5230162 1.394402 391.4512 6.7782
409 -0.7620035 0.1709015 1.315407 -0.611935 0.3760937 1.174563 -0.7854167 0.2777716 1.382913 -0.6713306 0.5231959 1.394142 391.463 6.777592
409 -0.7615237 0.170732 1.315323 -0.611935 0.3760937 1.174563 -0.7854167 0.2777716 1.382913 -0.6713306 0.5231959 1.394142 391.4741 6.777435
