2023-05-29T17:05:39Z
 
Index_No.     Position.x      Position.y      Position.z 
492      -1.176198      -12.4522      -1.632587
492      -1.137415      -12.30894      -1.626613
492      -1.122885      -12.29089      -1.619012
492      -1.102284      -12.30434      -1.610891
492      -1.081214      -12.33239      -1.602505
492      -1.063022      -12.32541      -1.599373
492      -1.0245      -12.33281      -1.590763
492      -1.00694      -12.33441      -1.586833
492      -1.005665      -12.33739      -1.587781
492      -0.9834154      -12.51146      -1.579761
492      -0.9674187      -12.4959      -1.583262
492      -0.940456      -12.32529      -1.584463
492      -0.948091      -12.45201      -1.593787
492      -0.9302957      -12.44326      -1.597285
492      -0.8761764      -12.35005      -1.588666
492      -0.8623415      -12.35836      -1.591623
492      -0.8610024      -12.51707      -1.584796
492      -0.8592347      -12.51685      -1.587226
492      -0.8307369      -12.50974      -1.587945
492      -0.8209331      -12.51877      -1.593131
492      -0.8138114      -12.50972      -1.600238
492      -0.8024141      -12.50302      -1.606706
492      -0.7898299      -12.50284      -1.616226
492      -0.7764388      -12.5057      -1.622543
492      -0.7746799      -12.49307      -1.630033
492      -0.7738858      -12.49194      -1.631444
492      -0.7644505      -12.42939      -1.633193
492      -0.7628747      -12.4299      -1.636397
492      -0.7529923      -12.50539      -1.663099
492      -0.740585      -12.53514      -1.676978
492      -0.740685      -12.50054      -1.686161
492      -0.7298839      -12.52878      -1.69885
492      -0.7241315      -12.51964      -1.721896
492      -0.7236915      -12.5185      -1.723346
492      -0.7216381      -12.45844      -1.733996
492      -0.7152435      -12.47765      -1.748609
492      -0.7138473      -12.47624      -1.752126
492      -0.7054988      -12.42795      -1.79216
492      -0.6961472      -12.49194      -1.804655
492      -0.7270391      -12.49265      -1.84548
492      -0.7213941      -12.50609      -1.856934
492      -0.7005892      -12.34632      -1.874567
492      -0.6821778      -12.47177      -1.895885
492      -0.6904271      -12.43097      -1.914452
492      -0.677092      -12.41138      -1.925387
492      -0.6762017      -12.41171      -1.925971
492      -0.662652      -12.44532      -1.943065
492      -0.6647514      -12.48174      -1.981081
492      -0.644969      -12.33332      -1.968113
492      -0.6403967      -12.3352      -1.986706
492      -0.6605161      -12.36477      -2.004443
492      -0.6541086      -12.32093      -2.021379
492      -0.645842      -12.38641      -2.030658
492      -0.6583175      -12.3853      -2.056176
492      -0.6583175      -12.3853      -2.056176
492      -0.6585708      -12.38557      -2.056396
492      -0.677591      -12.42901      -2.081325
492      -0.6796804      -12.43187      -2.085745
492      -0.6797093      -12.43183      -2.085681
492      -0.6799299      -12.43169      -2.084542
492      -0.6806375      -12.43096      -2.080985
492      -0.6824268      -12.42558      -2.083264
492      -0.6831727      -12.42508      -2.081287
492      -0.6833838      -12.42576      -2.080034
492      -0.6844365      -12.42962      -2.07323
492      -0.6847516      -12.43178      -2.069786
492      -0.6868733      -12.43152      -2.065197
492      -0.6896045      -12.42838      -2.060005
492      -0.6918151      -12.42715      -2.056438
492      -0.6933039      -12.42558      -2.053288
492      -0.6912136      -12.42124      -2.049803
492      -0.6971846      -12.42704      -2.046128
492      -0.6961481      -12.42156      -2.045133
492      -0.6963109      -12.42136      -2.043091
492      -0.6985651      -12.42      -2.031789
492      -0.7071835      -12.41852      -2.026038
492      -0.7146459      -12.42061      -2.02369
492      -0.7173054      -12.42151      -2.018952
492      -0.7211342      -12.41661      -2.017667
492      -0.724625      -12.41291      -2.014926
492      -0.7257021      -12.41496      -2.011513
492      -0.7226316      -12.40937      -2.00953
492      -0.7252899      -12.40936      -2.008978
492      -0.7389573      -12.40899      -2.005711
492      -0.7412715      -12.40723      -2.002772
492      -0.7439433      -12.4057      -2.000643
492      -0.7470215      -12.40362      -1.999581
492      -0.7502401      -12.40355      -1.996357
492      -0.7529938      -12.40236      -1.995483
492      -0.7536772      -12.39768      -1.995158
492      -0.7480553      -12.37778      -1.998285
492      -0.7571191      -12.37389      -2.003139
492      -0.7655626      -12.37355      -2.0108
492      -0.773796      -12.37186      -2.018889
492      -0.7822956      -12.36727      -2.026678
492      -0.7902732      -12.36316      -2.033237
492      -0.8001753      -12.36034      -2.04077
492      -0.8102909      -12.3598      -2.048002
492      -0.8205047      -12.36202      -2.055509
492      -0.8309217      -12.36461      -2.062665
492      -0.8404238      -12.36551      -2.068902
492      -0.849571      -12.36099      -2.07389
492      -0.8605292      -12.35917      -2.07732
492      -0.871825      -12.36373      -2.082458
492      -0.8823075      -12.36302      -2.086972
492      -0.8926964      -12.35364      -2.088624
492      -0.9038205      -12.34791      -2.087585
492      -0.9161299      -12.35287      -2.087138
492      -0.9290445      -12.35631      -2.084751
492      -0.9421638      -12.35969      -2.082308
492      -0.9558537      -12.34994      -2.075151
492      -0.970302      -12.3412      -2.065106
492      -0.9851889      -12.33281      -2.053914
492      -1.001536      -12.32555      -2.038493
492      -1.019968      -12.31728      -2.016737
492      -1.040841      -12.31217      -1.989613
492      -1.06672      -12.34624      -1.959608
492      -1.092231      -12.37663      -1.920579
492      -1.120017      -12.41134      -1.875224
492      -1.148089      -12.44419      -1.828652
492      -1.176509      -12.34351      -1.727979
492      -1.200598      -12.51393      -1.705595
492      -1.19178      -12.49623      -1.650404
492      -1.213971      -12.34602      -1.64934
492      -1.222737      -12.35913      -1.630909
492      -1.226385      -12.34686      -1.621047
492      -1.248178      -12.49728      -1.60043
492      -1.266335      -12.51172      -1.585575
492      -1.266939      -12.51201      -1.584992
492      -1.279512      -12.53408      -1.578353
492      -1.267833      -12.38592      -1.576491
492      -1.280613      -12.37339      -1.573666
492      -1.286961      -12.38519      -1.573361
492      -1.307206      -12.53649      -1.567299
492      -1.31541      -12.55514      -1.575736
492      -1.34287      -12.61258      -1.596841
492      -1.314218      -12.35024      -1.600308
492      -1.315581      -12.35297      -1.599875
492      -1.350008      -12.55421      -1.632511
492      -1.341847      -12.50732      -1.624149
492      -1.34253      -12.50747      -1.624702
492      -1.358765      -12.53292      -1.648632
492      -1.361962      -12.52508      -1.668518
492      -1.320836      -12.5263      -1.649451
492      -1.322384      -12.52511      -1.663681
492      -1.371142      -12.48256      -1.718069
492      -1.359154      -12.4615      -1.708346
492      -1.382974      -12.52685      -1.748143
492      -1.380325      -12.5267      -1.758953
492      -1.348145      -12.38872      -1.757686
492      -1.346811      -12.37887      -1.765862
492      -1.344274      -12.37601      -1.774808
492      -1.343041      -12.37048      -1.781486
492      -1.345235      -12.44604      -1.779838
492      -1.347484      -12.4384      -1.788633
492      -1.339122      -12.44221      -1.792436
492      -1.320754      -12.33884      -1.796773
492      -1.317345      -12.36257      -1.80453
492      -1.329946      -12.45576      -1.810861
492      -1.326423      -12.45681      -1.812675
492      -1.323922      -12.4585      -1.814432
492      -1.32106      -12.45882      -1.815308
492      -1.323663      -12.47793      -1.815832
492      -1.323557      -12.47795      -1.815815
492      -1.323027      -12.47804      -1.815733
492      -1.323482      -12.47893      -1.815786
492      -1.325592      -12.48341      -1.815945
492      -1.323191      -12.48017      -1.816588
492      -1.315192      -12.46291      -1.822516
492      -1.313896      -12.45748      -1.822237
492      -1.312467      -12.45122      -1.822479
492      -1.310994      -12.44445      -1.82187
492      -1.309484      -12.43879      -1.82122
492      -1.307988      -12.43378      -1.820712
492      -1.306431      -12.42842      -1.820368
492      -1.304713      -12.42222      -1.820059
492      -1.303025      -12.4164      -1.819123
492      -1.301384      -12.41141      -1.818669
492      -1.299672      -12.40589      -1.81772
492      -1.29799      -12.40154      -1.817035
492      -1.296791      -12.39943      -1.815214
492      -1.29613      -12.40172      -1.81534
492      -1.295381      -12.39996      -1.814929
492      -1.294551      -12.3995      -1.813571
492      -1.293895      -12.40375      -1.812685
492      -1.293329      -12.40794      -1.811771
492      -1.292838      -12.41225      -1.810884
492      -1.292366      -12.41642      -1.80995
492      -1.291982      -12.42103      -1.808891
492      -1.291776      -12.42716      -1.807945
492      -1.291602      -12.43328      -1.807072
492      -1.291223      -12.43907      -1.806036
492      -1.290431      -12.4445      -1.804704
492      -1.289623      -12.44943      -1.803355
492      -1.288775      -12.4549      -1.802468
492      -1.286062      -12.45485      -1.800665
492      -1.282624      -12.45568      -1.79872
492      -1.278786      -12.45709      -1.796207
492      -1.274652      -12.47394      -1.794089
492      -1.274034      -12.47149      -1.795234
492      -1.270944      -12.45921      -1.800959
492      -1.271185      -12.46201      -1.799808
492      -1.272313      -12.47601      -1.794052
492      -1.271997      -12.47622      -1.793925
492      -1.271556      -12.47642      -1.79383
492      -1.271011      -12.47641      -1.793646
492      -1.270366      -12.47633      -1.793473
492      -1.269573      -12.47489      -1.794377
492      -1.268538      -12.47186      -1.794396
492      -1.267398      -12.46953      -1.794675
492      -1.266271      -12.46719      -1.79478
492      -1.265144      -12.46485      -1.794886
492      -1.263266      -12.46307      -1.795062
492      -1.261457      -12.46234      -1.795162
492      -1.260031      -12.46096      -1.79581
492      -1.25814      -12.45897      -1.795482
492      -1.256281      -12.46021      -1.794773
492      -1.254848      -12.46393      -1.795157
492      -1.25459      -12.46603      -1.795563
492      -1.255105      -12.47195      -1.79687
492      -1.255505      -12.47783      -1.798422
492      -1.255049      -12.48295      -1.800329
492      -1.253002      -12.48489      -1.801322
492      -1.250139      -12.48578      -1.801057
492      -1.247729      -12.48671      -1.8015
492      -1.246105      -12.48864      -1.803227
492      -1.24323      -12.48837      -1.804995
492      -1.238538      -12.47102      -1.803588
492      -1.23961      -12.46671      -1.804704
492      -1.240599      -12.46374      -1.805808
492      -1.241927      -12.48791      -1.809123
492      -1.24188      -12.5114      -1.812148
492      -1.211082      -12.48052      -1.796784
492      -1.205902      -12.48807      -1.799709
492      -1.203422      -12.38227      -1.807732
492      -1.199973      -12.38036      -1.806947
492      -1.190327      -12.40695      -1.804941
492      -1.190208      -12.47871      -1.794262
492      -1.189776      -12.47898      -1.794186
492      -1.179835      -12.48917      -1.788501
492      -1.179832      -12.48868      -1.788756
492      -1.177305      -12.452      -1.787482
492      -1.151684      -12.29092      -1.780503
492      -1.147169      -12.27913      -1.777219
492      -1.140746      -12.25742      -1.772139
492      -1.153498      -12.31757      -1.772728
492      -1.143662      -12.22822      -1.759302
492      -1.143662      -12.22822      -1.759302
492      -1.143422      -12.22596      -1.758701
492      -1.1304      -12.05745      -1.712135
492      -1.117966      -12.0777      -1.71629
492      -1.089243      -11.95332      -1.696591
492      -1.081996      -11.91995      -1.692836
492      -1.075134      -11.90438      -1.689035
492      -1.077304      -11.88214      -1.698767
492      -1.062536      -11.89828      -1.691385
492      -1.026211      -11.83802      -1.676454
492      -1.025924      -11.8371      -1.67733
492      -1.025981      -11.83689      -1.677721
492      -1.026089      -11.83646      -1.67817
492      -1.02629      -11.83632      -1.678529
492      -1.026999      -11.83671      -1.67892
492      -1.027298      -11.83626      -1.679129
492      -1.027459      -11.8357      -1.679308
492      -1.027599      -11.83441      -1.679753
492      -1.027599      -11.83441      -1.679753
492      -1.028023      -11.83384      -1.680323
492      -1.028557      -11.83305      -1.681071
492      -1.029019      -11.83262      -1.681504
492      -1.029203      -11.83189      -1.682211
492      -1.029394      -11.83142      -1.682733
492      -1.029771      -11.83183      -1.683001
492      -1.03027      -11.83129      -1.684367
492      -1.030595      -11.83086      -1.685699
492      -1.030595      -11.83086      -1.685699
492      -1.029887      -11.83076      -1.685699
492      -1.030076      -11.8302      -1.686497
492      -1.030539      -11.8295      -1.687572
492      -1.030655      -11.82847      -1.688624
492      -1.030891      -11.82877      -1.688894
492      -1.030954      -11.82788      -1.689932
492      -1.03109      -11.82761      -1.691328
492      -1.031331      -11.82726      -1.692254
492      -1.031331      -11.82726      -1.692254
492      -1.031331      -11.82726      -1.692254
492      -1.031221      -11.82632      -1.694915
492      -1.0312      -11.8259      -1.695899
492      -1.031184      -11.82496      -1.69716
492      -1.030993      -11.82484      -1.697709
492      -1.031284      -11.82419      -1.69892
492      -1.031009      -11.82357      -1.699953
492      -1.030613      -11.8231      -1.700837
492      -1.030707      -11.82275      -1.702621
492      -1.030442      -11.82266      -1.703217
492      -1.030293      -11.82208      -1.704392
492      -1.030227      -11.82235      -1.704982
492      -1.030288      -11.82241      -1.705867
492      -1.03046      -11.82284      -1.706463
492      -1.030149      -11.82267      -1.707548
492      -1.030302      -11.82225      -1.708265
492      -1.030271      -11.82181      -1.708806
492      -1.030172      -11.82188      -1.708806
492      -1.030172      -11.82188      -1.708806
492      -1.030172      -11.82188      -1.708806
492      -1.030172      -11.82188      -1.708806
492      -1.029209      -11.81955      -1.709513
492      -1.029439      -11.81967      -1.709105
492      -1.029439      -11.81967      -1.709105
492      -1.029432      -11.81965      -1.708641
492      -1.030088      -11.82073      -1.707862
492      -1.030695      -11.82136      -1.707122
492      -1.030933      -11.8207      -1.706903
492      -1.031429      -11.82132      -1.705234
492      -1.032051      -11.82188      -1.704232
492      -1.032516      -11.82198      -1.703361
492      -1.033788      -11.82258      -1.70102
492      -1.033788      -11.82258      -1.70102
492      -1.034302      -11.82286      -1.699694
492      -1.035165      -11.8234      -1.698171
492      -1.036676      -11.82376      -1.695289
492      -1.036676      -11.82376      -1.695289
492      -1.036676      -11.82376      -1.695289
492      -1.040149      -11.82542      -1.690178
492      -1.04121      -11.82678      -1.688019
492      -1.043169      -11.82783      -1.686246
492      -1.043899      -11.8287      -1.683792
492      -1.046786      -11.82953      -1.679798
492      -1.047101      -11.82897      -1.677643
492      -1.048523      -11.82935      -1.675563
492      -1.048523      -11.82935      -1.675563
492      -1.048523      -11.82935      -1.675563
492      -1.053059      -11.83139      -1.669313
492      -1.053824      -11.83203      -1.666309
492      -1.055211      -11.83223      -1.664252
492      -1.058171      -11.83317      -1.66004
492      -1.059485      -11.83388      -1.657795
492      -1.060864      -11.83428      -1.655713
492      -1.060864      -11.83428      -1.655713
492      -1.062589      -11.83532      -1.653556
492      -1.062589      -11.83532      -1.653556
492      -1.066398      -11.83676      -1.64762
492      -1.067879      -11.8374      -1.645539
492      -1.068648      -11.838      -1.643644
492      -1.070772      -11.83754      -1.643026
492      -1.073027      -11.83879      -1.639376
492      -1.073027      -11.83879      -1.639376
492      -1.074258      -11.83871      -1.63814
492      -1.074166      -11.83807      -1.636228
492      -1.076181      -11.83745      -1.634133
492      -1.077085      -11.83749      -1.632804
