2023-06-08T14:49:54Z
 
Index_No. Position.x Position.y Position.z Time_Stamp Distance
1866 -0.8614148 -1.60365 -4.857475 1784.775 0.1061047
1866 -0.8614398 -1.589916 -4.848814 1784.786 0.1158516
1866 -0.8613768 -1.582885 -4.843796 1784.797 0.1219208
1866 -0.8605531 -1.573959 -4.839151 1784.808 0.1282676
1866 -0.8608279 -1.566896 -4.833254 1784.82 0.1358661
1866 -0.8613638 -1.552536 -4.822942 1784.831 0.150326
1866 -0.8616136 -1.546818 -4.818171 1784.842 0.1568774
1866 -0.8619489 -1.540521 -4.812772 1784.852 0.1643198
1866 -0.8619489 -1.540521 -4.812772 1784.864 0.1643198
1866 -0.8632445 -1.528474 -4.802445 1784.875 0.178869
1866 -0.8623131 -1.520901 -4.797463 1784.886 0.1865495
1866 -0.8634533 -1.516325 -4.792398 1784.897 0.1932773
1866 -0.8634507 -1.511101 -4.787442 1784.908 0.2000715
1866 -0.8635698 -1.505679 -4.78308 1784.919 0.2064981
1866 -0.8649912 -1.498362 -4.776238 1784.931 0.2162067
1866 -0.8652779 -1.494893 -4.773205 1784.942 0.2205913
1866 -0.8655089 -1.491603 -4.77033 1784.953 0.22475
1866 -0.8655089 -1.491603 -4.77033 1784.964 0.22475
1866 -0.8660536 -1.485872 -4.765039 1784.975 0.2322716
1866 -0.8663617 -1.483323 -4.762666 1784.986 0.2356488
1866 -0.8663045 -1.481316 -4.760472 1784.997 0.2385424
1866 -0.8664413 -1.479272 -4.75851 1785.008 0.2412896
1866 -0.8664303 -1.477649 -4.756866 1785.019 0.2435285
1866 -0.8662794 -1.47488 -4.754254 1785.03 0.247174
1866 -0.8657786 -1.474337 -4.753606 1785.041 0.2479438
1866 -0.8658197 -1.472757 -4.752758 1785.052 0.249509
1866 -0.8658197 -1.472757 -4.752758 1785.063 0.249509
1866 -0.8658197 -1.472757 -4.752758 1785.074 0.249509
1866 -0.8652261 -1.472042 -4.750056 1785.086 0.2520717
1866 -0.8649845 -1.471999 -4.749399 1785.097 0.2526143
1866 -0.864668 -1.472081 -4.748552 1785.108 0.25324
1866 -0.8644201 -1.472 -4.748059 1785.119 0.2536664
1866 -0.8638861 -1.472263 -4.746849 1785.13 0.254478
1866 -0.8638861 -1.472263 -4.746849 1785.142 0.254478
1866 -0.8634607 -1.472508 -4.746131 1785.153 0.254902
1866 -0.8633437 -1.472733 -4.74509 1785.164 0.2556437
1866 -0.8633437 -1.472733 -4.74509 1785.175 0.2556437
1866 -0.8631823 -1.473679 -4.742536 1785.186 0.2572838
1866 -0.8630329 -1.473213 -4.742258 1785.197 0.2577465
1866 -0.8630055 -1.472536 -4.740934 1785.209 0.2592161
1866 -0.8625845 -1.472369 -4.738525 1785.22 0.2612983
1866 -0.862496 -1.471724 -4.736366 1785.231 0.2634564
1866 -0.8624633 -1.470892 -4.735057 1785.242 0.2649954
1866 -0.8617805 -1.47028 -4.733552 1785.253 0.2665211
1866 -0.86182 -1.469037 -4.730738 1785.264 0.2695603
1866 -0.86182 -1.469037 -4.730738 1785.275 0.2695603
1866 -0.8613856 -1.466254 -4.726653 1785.286 0.2744299
1866 -0.8611044 -1.464721 -4.724936 1785.297 0.2766566
1866 -0.8608052 -1.463281 -4.723165 1785.308 0.2788808
1866 -0.859994 -1.460114 -4.719683 1785.32 0.2834125
1866 -0.8594541 -1.458723 -4.718211 1785.331 0.2853408
1866 -0.8585813 -1.455839 -4.717106 1785.342 0.2877194
1866 -0.8582556 -1.454316 -4.71535 1785.353 0.2899832
1866 -0.8580073 -1.453092 -4.713238 1785.364 0.2923949
1866 -0.8580073 -1.453092 -4.713238 1785.374 0.2923949
1866 -0.8575007 -1.449955 -4.709543 1785.386 0.2971392
1866 -0.8572032 -1.448025 -4.707393 1785.397 0.2999574
1866 -0.8567269 -1.445035 -4.702465 1785.408 0.3056714
1866 -0.8564748 -1.442633 -4.699828 1785.42 0.3091578
1866 -0.8559136 -1.441463 -4.697348 1785.431 0.3118347
1866 -0.8559136 -1.441463 -4.697348 1785.442 0.3118347
1866 -0.8553756 -1.437791 -4.69242 1785.453 0.3179141
1866 -0.8550897 -1.435848 -4.690358 1785.464 0.320674
1866 -0.8549226 -1.433885 -4.688264 1785.475 0.3234797
1866 -0.8549226 -1.433885 -4.688264 1785.486 0.3234797
1866 -0.8541876 -1.430207 -4.686728 1785.497 0.3267142
1866 -0.8537422 -1.427639 -4.686597 1785.508 0.3282028
1866 -0.853514 -1.426959 -4.687493 1785.52 0.327818
1866 -0.8529781 -1.427103 -4.688633 1785.53 0.3267611
1866 -0.8527606 -1.42635 -4.690655 1785.542 0.3254904
1866 -0.8523019 -1.427321 -4.692186 1785.553 0.323656
1866 -0.8520173 -1.427433 -4.694101 1785.564 0.3219943
1866 -0.8517724 -1.427486 -4.696432 1785.575 0.320028
1866 -0.8517724 -1.427486 -4.696432 1785.586 0.320028
1866 -0.8517724 -1.427486 -4.696432 1785.596 0.320028
1866 -0.8506281 -1.429529 -4.701965 1785.608 0.3142607
1866 -0.8501356 -1.430458 -4.704206 1785.619 0.3118679
1866 -0.8490056 -1.43197 -4.709373 1785.63 0.3067187
1866 -0.8480439 -1.432083 -4.713055 1785.642 0.303607
1866 -0.8469484 -1.432158 -4.716857 1785.653 0.3004316
1866 -0.8458178 -1.432629 -4.720468 1785.664 0.2971934
1866 -0.8448986 -1.432822 -4.724481 1785.675 0.2938187
1866 -0.8448986 -1.432822 -4.724481 1785.686 0.2938187
1866 -0.8448986 -1.432822 -4.724481 1785.698 0.2938187
1866 -0.8430139 -1.438421 -4.733022 1785.709 0.2835713
1866 -0.8429325 -1.440801 -4.734995 1785.719 0.2805661
1866 -0.8422088 -1.445661 -4.739643 1785.731 0.2739222
1866 -0.8419254 -1.447803 -4.741897 1785.743 0.2708306
1866 -0.8415505 -1.448627 -4.744779 1785.754 0.268014
1866 -0.8412016 -1.450001 -4.748316 1785.764 0.2643481
1866 -0.8410604 -1.45157 -4.751154 1785.775 0.2611328
1866 -0.8410604 -1.45157 -4.751154 1785.786 0.2611328
1866 -0.841081 -1.455261 -4.755119 1785.797 0.2557493
1866 -0.8409705 -1.458737 -4.757244 1785.809 0.2519716
1866 -0.8409705 -1.458737 -4.757244 1785.819 0.2519716
1866 -0.8408081 -1.460395 -4.758332 1785.83 0.2501104
1866 -0.8403781 -1.461975 -4.759223 1785.841 0.2484506
1866 -0.838833 -1.462782 -4.763116 1785.854 0.2448038
1866 -0.8385029 -1.46426 -4.76609 1785.864 0.2415288
1866 -0.8381126 -1.465495 -4.768934 1785.876 0.238505
1866 -0.8381126 -1.465495 -4.768934 1785.887 0.238505
1866 -0.8373244 -1.46853 -4.774732 1785.897 0.2320363
1866 -0.8361874 -1.471796 -4.779692 1785.91 0.2261009
1866 -0.8361874 -1.471796 -4.779692 1785.92 0.2261009
1866 -0.8356714 -1.475242 -4.785834 1785.93 0.2191222
1866 -0.8351154 -1.477526 -4.788488 1785.942 0.2156267
1866 -0.8356365 -1.478766 -4.791174 1785.953 0.2127395
1866 -0.8354969 -1.481805 -4.794527 1785.964 0.2082298
1866 -0.8359745 -1.483891 -4.797775 1785.975 0.2043838
1866 -0.8363389 -1.486375 -4.80097 1785.986 0.2003392
1866 -0.8363389 -1.486375 -4.80097 1785.997 0.2003392
1866 -0.8375604 -1.493907 -4.810538 1786.009 0.1881765
1866 -0.8377166 -1.496777 -4.814062 1786.02 0.1836369
1866 -0.8378611 -1.501432 -4.818688 1786.031 0.1771411
1866 -0.8381333 -1.503994 -4.822531 1786.042 0.1725365
1866 -0.8383229 -1.506657 -4.826585 1786.058 0.167701
1866 -0.8386862 -1.509438 -4.830636 1786.066 0.1628016
1866 -0.8363209 -1.519182 -4.840017 1786.078 0.1494143
1866 -0.8363209 -1.519182 -4.840017 1786.09 0.1494143
1866 -0.8364565 -1.525173 -4.848615 1786.1 0.1389411
1866 -0.8362213 -1.527763 -4.852433 1786.11 0.1343295
1866 -0.8361602 -1.530042 -4.856221 1786.133 0.1299309
1866 -0.8361567 -1.531719 -4.859344 1786.141 0.1264274
1866 -0.8397904 -1.525027 -4.863123 1786.15 0.1277644
1866 -0.8397902 -1.526679 -4.866112 1786.157 0.1244236
1866 -0.8405868 -1.529662 -4.869532 1786.165 0.1199234
1866 -0.8409588 -1.532526 -4.873081 1786.175 0.115389
1866 -0.8409588 -1.532526 -4.873081 1786.187 0.115389
1866 -0.8409588 -1.532526 -4.873081 1786.198 0.115389
1866 -0.8427097 -1.538718 -4.879207 1786.208 0.1068308
1866 -0.8430032 -1.540287 -4.882194 1786.22 0.1035748
1866 -0.843405 -1.544146 -4.888172 1786.241 0.09659298
1866 -0.8439664 -1.545043 -4.890316 1786.248 0.09445654
