2023-05-16T15:04:54Z
 
Index_No.     Position.x      Position.y      Position.z
1992      -0.3690953      0.340422      -1.647482
1992      -0.3688635      0.3399272      -1.644208
1992      -0.3688205      0.3381805      -1.641277
1992      -0.3688205      0.3381805      -1.641277
1992      -0.3695009      0.3352505      -1.634459
1992      -0.370189      0.3329168      -1.62596
1992      -0.3713435      0.3308553      -1.621959
1992      -0.3722768      0.3297854      -1.617741
1992      -0.3733825      0.328812      -1.613229
1992      -0.3763286      0.325282      -1.603989
1992      -0.3778678      0.3241779      -1.599186
1992      -0.379599      0.3224937      -1.594267
1992      -0.379599      0.3224937      -1.594267
1992      -0.379599      0.3224937      -1.594267
1992      -0.3854382      0.3175072      -1.578814
1992      -0.3876197      0.3155036      -1.573137
1992      -0.3898762      0.3136533      -1.566855
1992      -0.3949407      0.3100927      -1.553594
1992      -0.3949407      0.3100927      -1.553594
1992      -0.4004655      0.304439      -1.541658
1992      -0.4032079      0.3026506      -1.535016
1992      -0.4058785      0.3000322      -1.528869
1992      -0.4058785      0.3000322      -1.528869
1992      -0.4083433      0.2978334      -1.522745
1992      -0.4135523      0.2926218      -1.509594
1992      -0.4163215      0.289766      -1.502898
1992      -0.4194235      0.2868709      -1.496374
1992      -0.4223933      0.2825006      -1.490318
1992      -0.4253074      0.2792736      -1.483952
1992      -0.427977      0.2767607      -1.477383
1992      -0.4332954      0.2700882      -1.464851
1992      -0.4332954      0.2700882      -1.464851
1992      -0.438544      0.2637171      -1.452235
1992      -0.4413003      0.2604316      -1.445968
1992      -0.4441978      0.2566391      -1.440051
1992      -0.4470683      0.2526526      -1.434416
1992      -0.4505094      0.2492868      -1.428245
1992      -0.4541721      0.2455539      -1.422039
1992      -0.4578648      0.2416375      -1.415718
1992      -0.4618022      0.2382075      -1.409184
1992      -0.4651701      0.2341276      -1.403334
1992      -0.4713516      0.227083      -1.391068
1992      -0.4738616      0.223566      -1.385399
1992      -0.4765549      0.2195058      -1.379831
1992      -0.4789422      0.2161339      -1.374258
1992      -0.4809025      0.2109101      -1.369294
1992      -0.4828987      0.2071235      -1.363338
1992      -0.4852692      0.2039698      -1.356963
1992      -0.4889849      0.1969296      -1.344867
1992      -0.4889849      0.1969296      -1.344867
1992      -0.4889849      0.1969296      -1.344867
1992      -0.4932843      0.1844222      -1.328797
1992      -0.4951537      0.1802029      -1.323195
1992      -0.4966577      0.1759065      -1.317437
1992      -0.4980523      0.1714647      -1.311958
1992      -0.4995604      0.1668831      -1.306554
1992      -0.5009923      0.1621549      -1.301301
1992      -0.5040063      0.1523705      -1.291106
1992      -0.5054353      0.1474498      -1.286193
1992      -0.5054353      0.1474498      -1.286193
1992      -0.5087414      0.1374746      -1.276663
1992      -0.5107931      0.1328206      -1.271724
1992      -0.5119      0.1280138      -1.267118
1992      -0.5131766      0.12291      -1.262409
1992      -0.5140581      0.1180364      -1.257648
1992      -0.5131981      0.1120135      -1.253448
1992      -0.5141351      0.1031797      -1.244525
1992      -0.5155436      0.1000981      -1.239338
1992      -0.5155436      0.1000981      -1.239338
1992      -0.5152975      0.09222463      -1.231126
1992      -0.5148541      0.08846077      -1.22684
1992      -0.5141864      0.08502653      -1.223135
1992      -0.5132446      0.08257696      -1.219009
1992      -0.5111137      0.07851216      -1.215798
1992      -0.5094666      0.07481399      -1.208843
1992      -0.5083023      0.07304963      -1.205217
1992      -0.5077829      0.07286045      -1.201302
1992      -0.5077829      0.07286045      -1.201302
1992      -0.5054473      0.07026836      -1.195231
1992      -0.5034286      0.06910482      -1.192147
1992      -0.5027069      0.06732801      -1.19002
1992      -0.5006563      0.06617865      -1.188218
1992      -0.5000489      0.06518391      -1.185706
1992      -0.4995493      0.06570581      -1.183244
1992      -0.4983688      0.06547835      -1.181327
1992      -0.4972452      0.06540647      -1.179721
1992      -0.4959355      0.06547043      -1.178154
1992      -0.493998      0.06515124      -1.175662
1992      -0.49345      0.06583342      -1.174456
1992      -0.4914625      0.06608078      -1.173399
1992      -0.4905013      0.06622639      -1.172496
1992      -0.4893548      0.0655826      -1.172758
1992      -0.488417      0.06585225      -1.172034
1992      -0.4880626      0.06888261      -1.170787
1992      -0.4858727      0.06877384      -1.17102
1992      -0.4853551      0.06980768      -1.170928
1992      -0.4853551      0.06980768      -1.170928
1992      -0.4848595      0.07134035      -1.171085
1992      -0.4843844      0.07236201      -1.170757
1992      -0.4833428      0.07513314      -1.170756
1992      -0.4828679      0.07668144      -1.170821
1992      -0.4821014      0.07974851      -1.169617
1992      -0.4808921      0.08262679      -1.171194
1992      -0.4812171      0.08593053      -1.17134
1992      -0.4812171      0.08593053      -1.17134
1992      -0.4812171      0.08593053      -1.17134
1992      -0.4792601      0.09381652      -1.172464
1992      -0.4788926      0.09705338      -1.172832
1992      -0.4780569      0.09955299      -1.173711
1992      -0.477497      0.1025531      -1.174443
1992      -0.476319      0.1095041      -1.176002
1992      -0.476319      0.1095041      -1.176002
1992      -0.4756716      0.1130368      -1.177127
1992      -0.474675      0.1167631      -1.17814
1992      -0.473795      0.1207841      -1.179352
1992      -0.471391      0.1282321      -1.1832
1992      -0.4711592      0.1324878      -1.184469
1992      -0.4705442      0.1367467      -1.185781
1992      -0.4699295      0.1412571      -1.187525
1992      -0.4693349      0.1457982      -1.189356
1992      -0.4687485      0.1504218      -1.191314
1992      -0.4677921      0.1598183      -1.196001
1992      -0.4672294      0.1642281      -1.19834
1992      -0.4672294      0.1642281      -1.19834
1992      -0.4672294      0.1642281      -1.19834
1992      -0.4647291      0.1790721      -1.205027
1992      -0.4640899      0.1838163      -1.207481
1992      -0.4621333      0.1875046      -1.210392
1992      -0.4627374      0.1932536      -1.212632
1992      -0.4620486      0.198049      -1.215356
1992      -0.4611628      0.2026109      -1.218217
1992      -0.4596076      0.212156      -1.223547
1992      -0.4596076      0.212156      -1.223547
1992      -0.4596076      0.212156      -1.223547
1992      -0.4569802      0.2262457      -1.23182
1992      -0.4559196      0.2307695      -1.234434
1992      -0.4550502      0.2352353      -1.236968
1992      -0.4540063      0.2395827      -1.239612
1992      -0.4530933      0.243883      -1.242239
1992      -0.4505877      0.2525277      -1.24736
1992      -0.4492714      0.2565368      -1.249886
1992      -0.4478454      0.2605237      -1.252315
1992      -0.4478454      0.2605237      -1.252315
1992      -0.4445074      0.267964      -1.257237
1992      -0.4425924      0.2717457      -1.259695
1992      -0.441263      0.2753116      -1.262413
1992      -0.4396678      0.2783266      -1.26469
1992      -0.4377571      0.2817468      -1.26691
1992      -0.4365759      0.2842411      -1.269144
1992      -0.433495      0.2897991      -1.27378
1992      -0.4319463      0.2925437      -1.27592
1992      -0.4319463      0.2925437      -1.27592
1992      -0.4286261      0.2978511      -1.280206
1992      -0.4267722      0.3004837      -1.282409
1992      -0.4251047      0.3033439      -1.285165
1992      -0.422889      0.3060692      -1.287428
1992      -0.4204046      0.3085794      -1.2899
1992      -0.4157498      0.3145928      -1.294813
1992      -0.4133355      0.3173328      -1.29764
1992      -0.4106888      0.3202194      -1.300685
1992      -0.4106888      0.3202194      -1.300685
1992      -0.4106888      0.3202194      -1.300685
1992      -0.4031996      0.3276494      -1.308595
1992      -0.4006917      0.3303919      -1.310873
1992      -0.3985117      0.3326194      -1.312981
1992      -0.3959817      0.33533      -1.315052
1992      -0.3916706      0.3399777      -1.320307
1992      -0.389432      0.3429723      -1.323144
1992      -0.389432      0.3429723      -1.323144
1992      -0.3873584      0.3460041      -1.326024
1992      -0.3831033      0.3518259      -1.332224
1992      -0.3812795      0.3543626      -1.335646
1992      -0.3793876      0.3573143      -1.338777
1992      -0.377649      0.3600429      -1.341924
1992      -0.3737498      0.36528      -1.348037
1992      -0.3718279      0.3674358      -1.351141
1992      -0.3694242      0.3703763      -1.354381
1992      -0.367345      0.3726433      -1.357826
1992      -0.3647543      0.3757327      -1.361436
1992      -0.3647543      0.3757327      -1.361436
1992      -0.3601912      0.3804286      -1.36965
1992      -0.3581365      0.3825147      -1.373118
1992      -0.3557064      0.3857538      -1.376328
1992      -0.3557064      0.3857538      -1.376328
1992      -0.3517737      0.38899      -1.383167
1992      -0.3495497      0.3913466      -1.386212
1992      -0.3450001      0.3953407      -1.391795
1992      -0.3425516      0.3974985      -1.394545
1992      -0.3425516      0.3974985      -1.394545
1992      -0.3373515      0.4021401      -1.399632
1992      -0.3349204      0.4036355      -1.402464
1992      -0.3307559      0.4064316      -1.409184
1992      -0.3287159      0.40819      -1.411661
1992      -0.3267818      0.4103146      -1.414279
1992      -0.3267818      0.4103146      -1.414279
1992      -0.3247065      0.4122787      -1.416642
1992      -0.3229425      0.4151647      -1.418373
1992      -0.3208628      0.4170682      -1.420503
1992      -0.316573      0.4206801      -1.425272
1992      -0.3146635      0.4225774      -1.427171
1992      -0.312847      0.4261852      -1.428546
1992      -0.3091626      0.4311891      -1.432934
1992      -0.3074843      0.4339955      -1.435079
1992      -0.3074843      0.4339955      -1.435079
1992      -0.3060494      0.4367469      -1.437268
1992      -0.3045973      0.4398368      -1.439585
1992      -0.3031207      0.4436841      -1.441367
1992      -0.3011239      0.4502345      -1.445696
1992      -0.3002836      0.4535405      -1.447842
1992      -0.2993691      0.4574915      -1.449722
1992      -0.2987348      0.4613163      -1.451673
1992      -0.2979216      0.4654598      -1.453156
1992      -0.2966354      0.4736      -1.456066
1992      -0.2959912      0.477923      -1.457444
1992      -0.2952483      0.4820666      -1.458635
1992      -0.2952483      0.4820666      -1.458635
1992      -0.2952483      0.4820666      -1.458635
1992      -0.2928006      0.4962778      -1.46211
1992      -0.2919849      0.501089      -1.463222
1992      -0.2912664      0.5059099      -1.464399
1992      -0.2904065      0.5112317      -1.465591
1992      -0.2893978      0.521911      -1.468315
1992      -0.2893392      0.5272601      -1.46968
1992      -0.2895892      0.532499      -1.470944
1992      -0.2900934      0.5376296      -1.472067
1992      -0.2907919      0.5428519      -1.472873
1992      -0.2912018      0.5483377      -1.473338
1992      -0.2917961      0.5533954      -1.473521
1992      -0.2920909      0.5586505      -1.473445
1992      -0.2929009      0.568637      -1.472891
1992      -0.2934807      0.5735471      -1.472119
1992      -0.2943485      0.5776944      -1.471291
1992      -0.2951562      0.5825183      -1.470328
1992      -0.29613      0.5867807      -1.469413
1992      -0.29613      0.5867807      -1.469413
1992      -0.29613      0.5867807      -1.469413
1992      -0.2988905      0.5989938      -1.467016
1992      -0.2995924      0.6027033      -1.466168
1992      -0.3000236      0.6063848      -1.465094
1992      -0.3009887      0.6127441      -1.462723
1992      -0.3011116      0.6162258      -1.461609
1992      -0.3016061      0.6190659      -1.4605
1992      -0.3020917      0.6220325      -1.459702
1992      -0.3020917      0.6220325      -1.459702
1992      -0.3033343      0.6270494      -1.458826
1992      -0.3035493      0.6294789      -1.458069
1992      -0.3031441      0.6318197      -1.457238
1992      -0.3018892      0.6365165      -1.455568
1992      -0.3010674      0.6385648      -1.454747
1992      -0.3006846      0.6401274      -1.454486
1992      -0.3004732      0.6413633      -1.453979
1992      -0.2998503      0.6425816      -1.453211
1992      -0.2998503      0.6425816      -1.453211
1992      -0.2986337      0.6450227      -1.452041
1992      -0.2977591      0.646176      -1.451324
1992      -0.2960516      0.6481186      -1.449934
1992      -0.2951112      0.6491032      -1.449382
1992      -0.2951112      0.6491032      -1.449382
1992      -0.2943493      0.6498288      -1.448792
1992      -0.2932088      0.6505311      -1.44784
1992      -0.2918062      0.6506975      -1.446065
1992      -0.2911674      0.650915      -1.444997
1992      -0.2911674      0.650915      -1.444997
1992      -0.2896876      0.6509094      -1.442429
1992      -0.2888481      0.6509056      -1.441126
1992      -0.2866738      0.6507615      -1.438499
1992      -0.2853681      0.6507559      -1.437431
1992      -0.2843369      0.6503421      -1.436257
1992      -0.2835405      0.6497718      -1.435193
1992      -0.2828684      0.649226      -1.434158
1992      -0.2821631      0.6484853      -1.433098
1992      -0.2821631      0.6484853      -1.433098
1992      -0.2805482      0.6468766      -1.43107
1992      -0.2783974      0.6458217      -1.429262
1992      -0.2783974      0.6458217      -1.429262
1992      -0.2772182      0.6452507      -1.428595
1992      -0.2762132      0.6443371      -1.427861
1992      -0.2744083      0.6422029      -1.426447
1992      -0.2737143      0.6408231      -1.425643
1992      -0.2730079      0.6391964      -1.424897
1992      -0.2730079      0.6391964      -1.424897
1992      -0.2717172      0.6367586      -1.42338
1992      -0.2706348      0.6343914      -1.422417
1992      -0.2700795      0.6332444      -1.422007
1992      -0.2698672      0.6319934      -1.421668
1992      -0.2698672      0.6319934      -1.421668
1992      -0.2696486      0.6308187      -1.421282
1992      -0.2691836      0.6282059      -1.420374
1992      -0.2689541      0.6266201      -1.41978
1992      -0.2689541      0.6266201      -1.41978
1992      -0.2685377      0.6237257      -1.418366
1992      -0.2685295      0.6221913      -1.417591
1992      -0.2691838      0.6193674      -1.416447
1992      -0.2696001      0.6179327      -1.415872
1992      -0.2699214      0.6165391      -1.415088
1992      -0.2699214      0.6165391      -1.415088
1992      -0.2703784      0.614979      -1.414463
1992      -0.2706972      0.611825      -1.41306
1992      -0.2707363      0.6103804      -1.412224
1992      -0.2707363      0.6103804      -1.412224
1992      -0.2711194      0.6057823      -1.410387
1992      -0.2711475      0.6041639      -1.409641
1992      -0.2713209      0.6023599      -1.408929
1992      -0.2712853      0.6006883      -1.408199
1992      -0.2713168      0.5988545      -1.407609
1992      -0.2712376      0.5971014      -1.407005
1992      -0.2712396      0.5953095      -1.406622
1992      -0.2711923      0.5934345      -1.406279
1992      -0.2711923      0.5934345      -1.406279
1992      -0.2719749      0.5865519      -1.405779
1992      -0.2724898      0.5838434      -1.405937
1992      -0.2728131      0.5809942      -1.405803
1992      -0.2731003      0.5778092      -1.405816
1992      -0.2731003      0.5778092      -1.405816
1992      -0.2732755      0.5745778      -1.405656
1992      -0.2735835      0.5712122      -1.405567
1992      -0.2743078      0.5634915      -1.405528
1992      -0.2743078      0.5634915      -1.405528
1992      -0.2754632      0.5544627      -1.405169
1992      -0.276329      0.5443513      -1.404172
1992      -0.2765211      0.5390244      -1.403231
1992      -0.2766002      0.5332125      -1.402408
1992      -0.2767168      0.5270342      -1.401474
1992      -0.276932      0.520607      -1.400587
1992      -0.2773279      0.5135894      -1.399776
1992      -0.277838      0.5063212      -1.398956
1992      -0.2780906      0.4991708      -1.398085
1992      -0.2783775      0.4915753      -1.397252
1992      -0.278753      0.4834954      -1.39634
1992      -0.2790703      0.4669618      -1.394094
1992      -0.2796925      0.458015      -1.392892
1992      -0.2802166      0.4487472      -1.391389
1992      -0.2809988      0.4394924      -1.389637
1992      -0.2818771      0.429998      -1.387765
1992      -0.2827715      0.4203446      -1.385705
1992      -0.2839203      0.4105701      -1.383548
1992      -0.2869877      0.3902283      -1.378491
1992      -0.2889307      0.3798085      -1.37578
1992      -0.2889307      0.3798085      -1.37578
1992      -0.2910119      0.3690538      -1.372828
1992      -0.2954515      0.3474182      -1.366284
1992      -0.2978391      0.3363092      -1.3626
1992      -0.3005889      0.3255685      -1.359222
1992      -0.3035952      0.3144478      -1.355567
1992      -0.3068693      0.3027776      -1.351264
1992      -0.3068693      0.3027776      -1.351264
1992      -0.319593      0.2667365      -1.338074
1992      -0.3235875      0.2551504      -1.333014
1992      -0.3281978      0.2419369      -1.328302
1992      -0.3323467      0.2290658      -1.322913
1992      -0.3366812      0.2158189      -1.317747
1992      -0.3407847      0.2026345      -1.312049
1992      -0.3447171      0.1898455      -1.305612
1992      -0.3489572      0.1767204      -1.299023
1992      -0.3489572      0.1767204      -1.299023
1992      -0.3574986      0.1507915      -1.28419
1992      -0.3667705      0.1254438      -1.267703
1992      -0.3717001      0.1140806      -1.259326
1992      -0.3769873      0.1027487      -1.25052
1992      -0.382157      0.09105459      -1.240886
1992      -0.3878554      0.08004072      -1.231312
1992      -0.393298      0.06912157      -1.22116
1992      -0.3988895      0.05873916      -1.211131
1992      -0.4049523      0.04738924      -1.200581
1992      -0.4103431      0.0374051      -1.190047
1992      -0.4154231      0.02793679      -1.179853
1992      -0.4206418      0.01879919      -1.169475
1992      -0.4300308      0.001833051      -1.148995
1992      -0.4344934      -0.006089836      -1.138616
1992      -0.439286      -0.0138506      -1.1282
1992      -0.4430914      -0.02063254      -1.117841
1992      -0.4473693      -0.0270718      -1.10732
1992      -0.4473693      -0.0270718      -1.10732
1992      -0.4558204      -0.04070726      -1.085519
1992      -0.4640867      -0.05378208      -1.063156
1992      -0.4677593      -0.05981132      -1.051852
1992      -0.4715515      -0.06574997      -1.040618
1992      -0.4751173      -0.07216731      -1.029016
1992      -0.4785876      -0.07775471      -1.017739
1992      -0.4817288      -0.08284917      -1.007145
1992      -0.4848798      -0.08782968      -0.9962603
1992      -0.4874855      -0.09260568      -0.9852341
1992      -0.4874855      -0.09260568      -0.9852341
1992      -0.4950476      -0.1047094      -0.9536105
1992      -0.4972274      -0.1080195      -0.9433995
1992      -0.4972274      -0.1080195      -0.9433995
1992      -0.4990903      -0.1111359      -0.9335186
1992      -0.5024379      -0.1162118      -0.9153101
1992      -0.5039639      -0.1171552      -0.9078838
1992      -0.5052348      -0.1190907      -0.8997679
1992      -0.5064065      -0.120305      -0.8924267
1992      -0.5064065      -0.120305      -0.8924267
1992      -0.5088173      -0.1222354      -0.8797619
1992      -0.5108496      -0.1231683      -0.869136
1992      -0.5120062      -0.1233129      -0.8646806
1992      -0.5131708      -0.123137      -0.8606919
1992      -0.5145512      -0.1230995      -0.8571384
1992      -0.5156722      -0.1231416      -0.853285
1992      -0.5172054      -0.1223904      -0.8507564
1992      -0.5188097      -0.1220261      -0.8480957
1992      -0.5188097      -0.1220261      -0.8480957
1992      -0.5225626      -0.1234775      -0.8417815
1992      -0.525699      -0.1206131      -0.8386773
1992      -0.5278992      -0.1201572      -0.8370138
1992      -0.5300359      -0.1194576      -0.835377
1992      -0.5323867      -0.1190275      -0.8339225
1992      -0.5342617      -0.1190027      -0.8319701
1992      -0.539948      -0.1160736      -0.831498
1992      -0.5431437      -0.1154191      -0.8290348
1992      -0.5456126      -0.1151732      -0.8285111
1992      -0.5471985      -0.1179114      -0.8253791
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
1992      -0.5567995      -0.1048601      -0.8378904
