2023-04-27T16:16:20Z
 
Index_No.     Position.x      Position.y      Position.z
479      -0.5603398      0.4165323      -0.715659
479      -0.5602186      0.4162292      -0.7154968
479      -0.5601874      0.4157657      -0.7155447
479      -0.5601688      0.4155      -0.7154274
479      -0.5601589      0.415642      -0.7151368
479      -0.5601589      0.415642      -0.7151368
479      -0.5600585      0.4153862      -0.7149888
479      -0.5600051      0.4150297      -0.7149802
479      -0.5599154      0.4150809      -0.714914
479      -0.559701      0.4146447      -0.7148694
479      -0.5594737      0.4147126      -0.714844
479      -0.5592829      0.4152379      -0.7145702
479      -0.5590377      0.4153105      -0.7144911
479      -0.5588682      0.4153657      -0.7143776
479      -0.55874      0.4154733      -0.7142982
479      -0.5585352      0.4155275      -0.7142947
479      -0.5584636      0.4157256      -0.7142503
479      -0.5583246      0.4159498      -0.7141029
479      -0.5583144      0.4162398      -0.7141154
479      -0.5583027      0.4163568      -0.7141209
479      -0.5583211      0.4162512      -0.7141994
479      -0.5583063      0.4168009      -0.7141838
479      -0.5582706      0.4171994      -0.7141281
479      -0.5582531      0.4175372      -0.7141382
479      -0.5583234      0.4180426      -0.7141691
479      -0.5582128      0.4184047      -0.7143519
479      -0.5582128      0.4184047      -0.7143519
479      -0.5580104      0.4193754      -0.714633
479      -0.5578505      0.4198284      -0.7147418
479      -0.5575539      0.4205579      -0.7148646
479      -0.5573269      0.4211493      -0.7152179
479      -0.5569454      0.421979      -0.715428
479      -0.5569454      0.421979      -0.715428
479      -0.5561175      0.4231882      -0.7160995
479      -0.5553585      0.4242036      -0.7164769
479      -0.5546378      0.4254533      -0.7169262
479      -0.5538039      0.4262734      -0.7174658
479      -0.5519099      0.4289987      -0.7186708
479      -0.5508391      0.430375      -0.7194272
479      -0.5497399      0.4322066      -0.7202824
479      -0.5484207      0.4336285      -0.7213886
479      -0.5469504      0.4359039      -0.7223648
479      -0.5452945      0.4377455      -0.7237227
479      -0.5436236      0.4402244      -0.7251254
479      -0.5417724      0.4425986      -0.7265644
479      -0.5398551      0.4460695      -0.7278656
479      -0.5358554      0.4530998      -0.7309024
479      -0.5337793      0.4566932      -0.7326857
479      -0.5337793      0.4566932      -0.7326857
479      -0.529568      0.464809      -0.7368481
479      -0.5274242      0.4687651      -0.7390388
479      -0.5252079      0.4736091      -0.7412404
479      -0.5207799      0.4833879      -0.7460647
479      -0.5184347      0.4887489      -0.7484005
479      -0.516007      0.4942094      -0.7508268
479      -0.5136733      0.4995393      -0.753206
479      -0.5112391      0.5052472      -0.7555681
479      -0.5088884      0.5110702      -0.757818
479      -0.506537      0.5174991      -0.7596248
479      -0.5040891      0.5231042      -0.7621896
479      -0.5019188      0.529275      -0.764128
479      -0.4997027      0.5352446      -0.7663405
479      -0.4975279      0.5413201      -0.7684692
479      -0.4932263      0.5533523      -0.7725972
479      -0.4910926      0.5592856      -0.7745895
479      -0.489069      0.5652721      -0.7765003
479      -0.4868703      0.5712931      -0.7783769
479      -0.4849575      0.5772469      -0.7801561
479      -0.48305      0.5831286      -0.7817668
479      -0.4812008      0.5890433      -0.7833946
479      -0.4795051      0.5944948      -0.7852224
479      -0.4778202      0.5993467      -0.7876526
479      -0.4746301      0.6098659      -0.7909461
479      -0.4730189      0.6146854      -0.7926842
479      -0.4714942      0.6194717      -0.7944645
479      -0.4699256      0.6239774      -0.7962089
479      -0.4684949      0.6283029      -0.7977843
479      -0.4670437      0.6324196      -0.7993171
479      -0.4655436      0.6365084      -0.8008541
479      -0.4630669      0.6438459      -0.8036823
479      -0.4630669      0.6438459      -0.8036823
479      -0.4618713      0.6469833      -0.8051374
479      -0.4604636      0.6504023      -0.8063087
479      -0.4580125      0.6564034      -0.8084732
479      -0.4568404      0.6592543      -0.8093194
479      -0.4558489      0.6619976      -0.8100035
479      -0.4549074      0.6646342      -0.810719
479      -0.4539611      0.6669701      -0.8112327
479      -0.4530907      0.6687946      -0.8121709
479      -0.4521093      0.6709519      -0.8127959
479      -0.4512896      0.6730753      -0.8133978
479      -0.4503332      0.6751004      -0.8140693
479      -0.4487256      0.6789709      -0.8152286
479      -0.4477891      0.6811525      -0.8154925
479      -0.4468691      0.6830812      -0.8160082
479      -0.4460645      0.6848893      -0.8164286
479      -0.4460645      0.6848893      -0.8164286
479      -0.4444633      0.6884186      -0.8175307
479      -0.443776      0.6902558      -0.8178866
479      -0.4422382      0.6945598      -0.8183468
479      -0.4415569      0.696353      -0.8188996
479      -0.4406592      0.6985148      -0.8191136
479      -0.4400083      0.7005005      -0.8194129
479      -0.4390458      0.7028365      -0.8195629
479      -0.4381417      0.7049032      -0.8198711
479      -0.4373423      0.7072586      -0.8199961
479      -0.4366539      0.709576      -0.8201193
479      -0.4350209      0.7146517      -0.8202957
479      -0.4343579      0.7171646      -0.8204754
479      -0.4337474      0.7197737      -0.8206701
479      -0.4329868      0.7225802      -0.8208542
479      -0.4324179      0.7251983      -0.8210453
479      -0.4324179      0.7251983      -0.8210453
479      -0.4318659      0.7278373      -0.8213295
479      -0.4307731      0.7331777      -0.8218341
479      -0.4304301      0.7356519      -0.8221455
479      -0.4300305      0.7381035      -0.8225189
479      -0.4294365      0.7427629      -0.8232488
479      -0.4292628      0.7449737      -0.8237454
479      -0.4291641      0.7469819      -0.8242966
479      -0.4290944      0.7487938      -0.8249069
479      -0.4288872      0.7505838      -0.8254583
479      -0.4288764      0.7523655      -0.8258524
479      -0.4288197      0.7538443      -0.8264447
479      -0.4287111      0.7552423      -0.8270507
479      -0.4286154      0.7566113      -0.8276868
479      -0.428529      0.7588544      -0.8293127
479      -0.4285188      0.7600024      -0.8300276
479      -0.4283507      0.7612717      -0.8307347
479      -0.4282839      0.7624022      -0.8315179
479      -0.4280858      0.7637254      -0.8320339
479      -0.4279552      0.764927      -0.832786
479      -0.4277833      0.7661824      -0.8334129
479      -0.4275897      0.7675515      -0.834064
479      -0.4273145      0.7688598      -0.8349649
479      -0.4269617      0.7718242      -0.835896
479      -0.4267722      0.7736485      -0.8361475
479      -0.4266027      0.7752467      -0.8366448
479      -0.4264414      0.7769174      -0.8372843
479      -0.4261872      0.7785407      -0.8378808
479      -0.4258946      0.780377      -0.8385627
479      -0.4256042      0.7823802      -0.8392298
479      -0.4252939      0.7843691      -0.8399653
479      -0.4246746      0.7866756      -0.8405513
479      -0.423469      0.7914932      -0.8420088
479      -0.422793      0.7940787      -0.8427433
479      -0.422793      0.7940787      -0.8427433
479      -0.4221674      0.7967443      -0.8437953
479      -0.4205739      0.8031176      -0.8454704
479      -0.4196985      0.80651      -0.8464429
479      -0.4187078      0.8099566      -0.8475757
479      -0.4163769      0.8181291      -0.8491337
479      -0.4163769      0.8181291      -0.8491337
479      -0.4139523      0.8271759      -0.8509859
479      -0.4126853      0.8321043      -0.8517962
479      -0.4114869      0.8368624      -0.8527888
479      -0.4102859      0.8418781      -0.8535615
479      -0.409066      0.8471272      -0.8541975
479      -0.4080232      0.8520473      -0.8549696
479      -0.4069487      0.8571497      -0.855594
479      -0.4059904      0.8620857      -0.8563175
479      -0.4049104      0.8671627      -0.8569136
479      -0.4030456      0.8768606      -0.8586262
479      -0.4021155      0.8816017      -0.8596163
479      -0.4011886      0.8861925      -0.860724
479      -0.400231      0.8905621      -0.8618864
479      -0.3993062      0.8948296      -0.8630487
479      -0.3983525      0.8987818      -0.8642652
479      -0.3974686      0.9026517      -0.8654259
479      -0.3965837      0.9062513      -0.8664706
479      -0.395803      0.909585      -0.8673772
479      -0.3943523      0.9155135      -0.8687806
479      -0.3936736      0.918223      -0.869226
479      -0.3930491      0.9205769      -0.8694363
479      -0.3923674      0.9226503      -0.8695003
479      -0.3917981      0.9245193      -0.869404
479      -0.3913773      0.9260962      -0.869293
479      -0.3908533      0.9276801      -0.8689259
479      -0.3902362      0.9299484      -0.8681371
479      -0.3901066      0.9307672      -0.867658
479      -0.3900443      0.9312862      -0.8670879
479      -0.3900049      0.931603      -0.8664728
479      -0.3900943      0.9315959      -0.8657528
479      -0.3900943      0.9315959      -0.8657528
479      -0.3901705      0.9312544      -0.8649671
479      -0.3905227      0.9294941      -0.8631833
479      -0.3908999      0.9280117      -0.8622328
479      -0.3914034      0.9260256      -0.8612947
479      -0.392154      0.9238175      -0.860412
479      -0.3943214      0.9177374      -0.8586043
479      -0.3956416      0.9139349      -0.8576495
479      -0.3971347      0.9094225      -0.8566014
479      -0.3987111      0.9044249      -0.8553224
479      -0.4002863      0.8987534      -0.8538038
479      -0.4018892      0.8926042      -0.8518871
479      -0.4036006      0.8861147      -0.8495479
479      -0.4056532      0.8790632      -0.8468745
479      -0.4079847      0.8716984      -0.8439015
479      -0.4106207      0.8639318      -0.8407503
479      -0.413459      0.8558202      -0.837447
479      -0.4192115      0.838827      -0.8304023
479      -0.4221717      0.8299767      -0.8265215
479      -0.4250003      0.8209736      -0.8221287
479      -0.4280262      0.8114972      -0.8177769
479      -0.4280262      0.8114972      -0.8177769
479      -0.4345946      0.7926486      -0.8078048
479      -0.4412873      0.7737848      -0.7976156
479      -0.4446659      0.7642857      -0.7927213
479      -0.4477787      0.7551496      -0.7878469
479      -0.4508852      0.7457796      -0.7833619
479      -0.4539106      0.736706      -0.7784795
479      -0.4567815      0.7275001      -0.7739452
479      -0.4595669      0.7185222      -0.7695136
479      -0.4621262      0.7095099      -0.7654465
479      -0.4644746      0.7007767      -0.7616203
479      -0.4666347      0.6922116      -0.7581555
479      -0.4704491      0.6759402      -0.752049
479      -0.4720177      0.6683658      -0.7493647
479      -0.4734321      0.6610776      -0.746572
479      -0.4750446      0.6539759      -0.7440295
479      -0.4765485      0.6468173      -0.7415904
479      -0.4782166      0.6403944      -0.7386931
479      -0.4798846      0.6341146      -0.735937
479      -0.4814911      0.627787      -0.7334692
479      -0.4831291      0.6223552      -0.7306486
479      -0.4847196      0.6171509      -0.7281541
479      -0.4860795      0.6119963      -0.725915
479      -0.4889372      0.6029783      -0.7212312
479      -0.4901153      0.5985162      -0.7193233
479      -0.4912789      0.5948654      -0.717194
479      -0.4923103      0.5909587      -0.7154375
479      -0.4932104      0.5873815      -0.7136625
479      -0.4939657      0.5840145      -0.7120732
479      -0.4945953      0.5807993      -0.7107365
479      -0.4962177      0.5754335      -0.7082119
479      -0.4969036      0.5728465      -0.7075657
479      -0.497696      0.5706236      -0.7069709
479      -0.4984707      0.5684236      -0.7068841
479      -0.4993387      0.5667779      -0.7066383
479      -0.5000668      0.5646592      -0.7072434
479      -0.5007873      0.5631771      -0.707756
479      -0.5017416      0.5615997      -0.7084367
479      -0.5023113      0.5602872      -0.7091119
479      -0.5029507      0.5586827      -0.7102129
479      -0.5037019      0.5577682      -0.7107871
479      -0.5047777      0.5554272      -0.7126622
479      -0.5054342      0.5545299      -0.713535
479      -0.5054342      0.5545299      -0.713535
479      -0.5066507      0.5534193      -0.7153535
479      -0.5072272      0.552497      -0.7164829
479      -0.507822      0.5513588      -0.7180966
479      -0.5084444      0.5504261      -0.719559
479      -0.5097887      0.5487608      -0.7224144
479      -0.5102469      0.5474934      -0.724071
479      -0.5107467      0.5467373      -0.725484
479      -0.5111443      0.5459568      -0.7269816
479      -0.5114551      0.54518      -0.7285172
479      -0.511708      0.5447829      -0.7301515
479      -0.5120418      0.5445418      -0.7318315
479      -0.5124343      0.5444007      -0.733633
479      -0.5125457      0.5446935      -0.7353917
479      -0.5133383      0.5465376      -0.7386656
479      -0.5137305      0.5480429      -0.7402815
479      -0.5139844      0.5495145      -0.7420586
479      -0.5143274      0.5515264      -0.7437776
479      -0.5143964      0.5543534      -0.7453053
479      -0.5143801      0.5569974      -0.7470822
479      -0.5143065      0.5606004      -0.7485147
479      -0.5141423      0.5647801      -0.7496645
479      -0.5138003      0.5686355      -0.7512304
479      -0.5136017      0.5779874      -0.7535298
479      -0.5133488      0.5827749      -0.7546915
479      -0.5131676      0.5877159      -0.7556046
479      -0.5131158      0.592465      -0.7568545
479      -0.5129247      0.5972904      -0.7580777
479      -0.512769      0.6021057      -0.7596474
479      -0.512343      0.6070233      -0.761313
479      -0.5110943      0.6170889      -0.7651789
479      -0.5110943      0.6170889      -0.7651789
479      -0.5091082      0.6274592      -0.7691205
479      -0.5081503      0.6325752      -0.7713394
479      -0.5069925      0.6378812      -0.7731889
479      -0.5069925      0.6378812      -0.7731889
479      -0.5050372      0.6480991      -0.7774066
479      -0.5044663      0.6531849      -0.7795107
479      -0.5039332      0.6577917      -0.7817021
479      -0.5036871      0.6621365      -0.7839921
479      -0.5032504      0.6660607      -0.7863219
479      -0.5021613      0.6737015      -0.7896016
479      -0.5013911      0.6770256      -0.790969
479      -0.5010734      0.6800886      -0.7921186
479      -0.5007384      0.682977      -0.7932522
479      -0.5007384      0.682977      -0.7932522
479      -0.5007575      0.6882008      -0.7959549
479      -0.500688      0.6907262      -0.7971938
479      -0.5005215      0.6927585      -0.7985448
479      -0.500021      0.6944396      -0.7997298
479      -0.500021      0.6944396      -0.7997298
479      -0.498818      0.6973363      -0.8033233
479      -0.498517      0.6980661      -0.8045558
479      -0.4982387      0.6986326      -0.8059027
479      -0.4976555      0.6994152      -0.8073332
479      -0.4970072      0.7001056      -0.808669
479      -0.4962181      0.7006711      -0.8101938
479      -0.495437      0.7017325      -0.8115241
479      -0.4946287      0.7026408      -0.8130414
479      -0.4938635      0.7034728      -0.8146476
479      -0.4926383      0.7056636      -0.8171726
479      -0.4921697      0.707088      -0.8182268
479      -0.4917168      0.7082399      -0.8195523
479      -0.4913322      0.7098902      -0.8207252
479      -0.4910613      0.7117029      -0.8217902
479      -0.4907708      0.7135714      -0.8228677
479      -0.4905254      0.7155815      -0.8241403
479      -0.4899126      0.7201195      -0.8270677
479      -0.4899126      0.7201195      -0.8270677
479      -0.4892012      0.7250648      -0.8304774
479      -0.4888142      0.7277154      -0.8320843
479      -0.4884976      0.7305591      -0.8336717
479      -0.4881742      0.7333076      -0.8353016
479      -0.4879047      0.7358478      -0.8369775
479      -0.487513      0.7385918      -0.8384959
479      -0.4871322      0.7415568      -0.8402804
479      -0.4867095      0.7448201      -0.8419507
479      -0.4862083      0.7480757      -0.8439094
479      -0.4852469      0.7543764      -0.8480117
479      -0.4847394      0.7576823      -0.8504897
479      -0.4843201      0.7614117      -0.852909
479      -0.4837691      0.7649661      -0.8554989
479      -0.4833199      0.7684792      -0.858297
