2023-07-20T19:53:45Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
2195 1.464116 3.092152 -4.705523 -0.3718286 0.9192773 0.7198678 -0.5077774 0.7507463 0.9192926 -0.5549924 0.7027037 1.260439 1409.012 0.1326989
2195 1.463813 3.094624 -4.705606 -0.3718286 0.9192773 0.7198678 -0.5077774 0.7507463 0.9192926 -0.5549924 0.7027037 1.260439 1409.023 0.1309979
2195 1.463813 3.094624 -4.705606 -0.3722292 0.9215177 0.7198483 -0.5069674 0.7524853 0.9195995 -0.5550687 0.7026135 1.26036 1409.035 0.1309979
2195 1.463413 3.096864 -4.705626 -0.3722292 0.9215177 0.7198483 -0.5069674 0.7524853 0.9195995 -0.5550687 0.7026135 1.26036 1409.059 0.1295714
2195 1.463413 3.096864 -4.705626 -0.372655 0.9233662 0.719833 -0.5063347 0.7538247 0.9198035 -0.5551988 0.7024588 1.260233 1409.069 0.1295714
2195 1.462987 3.098712 -4.705642 -0.3731125 0.9248257 0.7198859 -0.5058382 0.7547569 0.9199914 -0.5553304 0.7022526 1.260156 1409.075 0.1284698
2195 1.46253 3.100172 -4.705588 -0.3731125 0.9248257 0.7198859 -0.5058382 0.7547569 0.9199914 -0.5553304 0.7022526 1.260156 1409.082 0.1277093
2195 1.46253 3.100172 -4.705588 -0.3735493 0.9260004 0.7199822 -0.5054418 0.7553945 0.9201296 -0.5554714 0.7020493 1.260085 1409.09 0.1277093
2195 1.462093 3.101346 -4.705492 -0.3735493 0.9260004 0.7199822 -0.5054418 0.7553945 0.9201296 -0.5554714 0.7020493 1.260085 1409.102 0.1271675
2195 1.462093 3.101346 -4.705492 -0.3738925 0.9269804 0.7200683 -0.5051655 0.7559147 0.9201857 -0.5556343 0.7018579 1.259964 1409.112 0.1271675
2195 1.46175 3.102327 -4.705406 -0.3738925 0.9269804 0.7200683 -0.5051655 0.7559147 0.9201857 -0.5556343 0.7018579 1.259964 1409.124 0.1267119
2195 1.46175 3.102327 -4.705406 -0.3741039 0.9277935 0.7200848 -0.5049413 0.7565101 0.9202669 -0.555744 0.7016904 1.259873 1409.135 0.1267119
2195 1.461538 3.10314 -4.705389 -0.3741039 0.9277935 0.7200848 -0.5049413 0.7565101 0.9202669 -0.555744 0.7016904 1.259873 1409.146 0.1262749
2195 1.461538 3.10314 -4.705389 -0.3742308 0.9283491 0.7199677 -0.5047399 0.7571733 0.9204445 -0.5557917 0.7015832 1.259888 1409.157 0.1262749
2195 1.461411 3.103695 -4.705507 -0.3742308 0.9283491 0.7199677 -0.5047399 0.7571733 0.9204445 -0.5557917 0.7015832 1.259888 1409.168 0.1259231
2195 1.461411 3.103695 -4.705507 -0.3742903 0.9286987 0.7197984 -0.5045463 0.7577952 0.9206743 -0.5558424 0.7015101 1.259966 1409.179 0.1259231
2195 1.461352 3.104045 -4.705676 -0.3742903 0.9286987 0.7197984 -0.5045463 0.7577952 0.9206743 -0.5558424 0.7015101 1.259966 1409.19 0.1256572
2195 1.461352 3.104045 -4.705676 -0.3743199 0.9290344 0.7197461 -0.5043901 0.7582388 0.9208358 -0.55596 0.7014158 1.259997 1409.202 0.1256572
2195 1.461322 3.104381 -4.705729 -0.3743472 0.9293618 0.7198676 -0.5042428 0.7584581 0.9209706 -0.5561136 0.7013062 1.26003 1409.213 0.125423
2195 1.461295 3.104708 -4.705607 -0.3743472 0.9293618 0.7198676 -0.5042428 0.7584581 0.9209706 -0.5561136 0.7013062 1.26003 1409.223 0.1252536
2195 1.461295 3.104708 -4.705607 -0.3743502 0.9295784 0.7201467 -0.5040938 0.7584428 0.9211356 -0.5562605 0.7011913 1.260133 1409.235 0.1252536
2195 1.461292 3.104925 -4.705328 -0.3743502 0.9295784 0.7201467 -0.5040938 0.7584428 0.9211356 -0.5562605 0.7011913 1.260133 1409.246 0.1252016
2195 1.461292 3.104925 -4.705328 -0.374274 0.9296237 0.7205071 -0.5039777 0.7582271 0.921284 -0.5564545 0.7010336 1.260243 1409.257 0.1252016
2195 1.461368 3.10497 -4.704967 -0.374274 0.9296237 0.7205071 -0.5039777 0.7582271 0.921284 -0.5564545 0.7010336 1.260243 1409.268 0.1252483
2195 1.461368 3.10497 -4.704967 -0.3741501 0.9295171 0.7209198 -0.5039591 0.7578291 0.9213691 -0.5567292 0.7008238 1.260314 1409.28 0.1252483
2195 1.461492 3.104863 -4.704555 -0.3741501 0.9295171 0.7209198 -0.5039591 0.7578291 0.9213691 -0.5567292 0.7008238 1.260314 1409.29 0.1253903
2195 1.461492 3.104863 -4.704555 -0.3739774 0.9292796 0.7213635 -0.504073 0.7573218 0.9213941 -0.5570261 0.7005948 1.260358 1409.301 0.1253903
2195 1.461665 3.104626 -4.704111 -0.3737706 0.9289094 0.7217799 -0.504244 0.7567484 0.9213994 -0.5573065 0.7003834 1.260406 1409.313 0.125605
2195 1.461871 3.104256 -4.703694 -0.3737706 0.9289094 0.7217799 -0.504244 0.7567484 0.9213994 -0.5573065 0.7003834 1.260406 1409.324 0.1258832
2195 1.461871 3.104256 -4.703694 -0.3735764 0.9284274 0.7221477 -0.5044723 0.7561535 0.9214069 -0.5575759 0.7002015 1.260476 1409.335 0.1258832
2195 1.462066 3.103774 -4.703327 -0.3735764 0.9284274 0.7221477 -0.5044723 0.7561535 0.9214069 -0.5575759 0.7002015 1.260476 1409.346 0.1262319
2195 1.462066 3.103774 -4.703327 -0.3734121 0.927824 0.7224151 -0.5047446 0.755559 0.921414 -0.5578326 0.700032 1.260555 1409.357 0.1262319
2195 1.46223 3.10317 -4.703059 -0.3734121 0.927824 0.7224151 -0.5047446 0.755559 0.921414 -0.5578326 0.700032 1.260555 1409.369 0.12665
2195 1.46223 3.10317 -4.703059 -0.3733336 0.9270619 0.7225382 -0.505061 0.7549369 0.9214218 -0.5580996 0.6998723 1.260646 1409.379 0.12665
2195 1.462308 3.102408 -4.702936 -0.3733336 0.9270619 0.7225382 -0.505061 0.7549369 0.9214218 -0.5580996 0.6998723 1.260646 1409.39 0.1271821
2195 1.462308 3.102408 -4.702936 -0.3734034 0.9260707 0.722457 -0.5054284 0.7542622 0.9214455 -0.5583916 0.6997049 1.260764 1409.401 0.1271821
2195 1.462239 3.101417 -4.703017 -0.3737025 0.9248701 0.7222482 -0.5059078 0.7534369 0.9214672 -0.5587097 0.6995133 1.260912 1409.412 0.1278954
2195 1.461939 3.100216 -4.703226 -0.3737025 0.9248701 0.7222482 -0.5059078 0.7534369 0.9214672 -0.5587097 0.6995133 1.260912 1409.424 0.128855
2195 1.461939 3.100216 -4.703226 -0.3742835 0.9234551 0.7219663 -0.5065395 0.7524282 0.9215134 -0.5590522 0.6993148 1.26113 1409.435 0.128855
2195 1.461358 3.098801 -4.703508 -0.3742835 0.9234551 0.7219663 -0.5065395 0.7524282 0.9215134 -0.5590522 0.6993148 1.26113 1409.447 0.1301182
2195 1.461358 3.098801 -4.703508 -0.3751988 0.9217784 0.7216697 -0.5073837 0.7511258 0.9215795 -0.5594233 0.6990785 1.261434 1409.457 0.1301182
2195 1.460443 3.097125 -4.703804 -0.3751988 0.9217784 0.7216697 -0.5073837 0.7511258 0.9215795 -0.5594233 0.6990785 1.261434 1409.469 0.1317722
2195 1.460443 3.097125 -4.703804 -0.376435 0.9198308 0.7214621 -0.5084773 0.7495057 0.9217173 -0.5598763 0.6988035 1.261873 1409.479 0.1317722
