2023-07-25T11:56:23Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
409 1.462161 3.143833 -4.758772 -0.2152235 0.5793291 0.6169012 -0.3670833 0.388099 0.6529539 -0.364898 0.4391691 0.9480662 2460.022 0.09205552
409 1.462201 3.143207 -4.757841 -0.2152235 0.5793291 0.6169012 -0.3670833 0.388099 0.6529539 -0.364898 0.4391691 0.9480662 2460.036 0.09225671
409 1.462201 3.143207 -4.757841 -0.2152061 0.5788283 0.6179687 -0.3670558 0.3872911 0.6532801 -0.3649498 0.4390209 0.9482779 2460.047 0.09225671
409 1.462218 3.142706 -4.756773 -0.2152061 0.5788283 0.6179687 -0.3670558 0.3872911 0.6532801 -0.3649498 0.4390209 0.9482779 2460.058 0.09241125
409 1.462218 3.142706 -4.756773 -0.2151461 0.5783432 0.6191925 -0.3670483 0.3864789 0.6535922 -0.3649306 0.4388707 0.948473 2460.067 0.09241125
409 1.462278 3.14222 -4.75555 -0.2150556 0.5778716 0.620548 -0.3670616 0.3856655 0.6538939 -0.3648351 0.4387371 0.9486524 2460.078 0.09252497
409 1.462369 3.141749 -4.754194 -0.2150556 0.5778716 0.620548 -0.3670616 0.3856655 0.6538939 -0.3648351 0.4387371 0.9486524 2460.089 0.09261663
409 1.462369 3.141749 -4.754194 -0.2149768 0.5773912 0.6219904 -0.3670764 0.3848075 0.6541966 -0.3646863 0.4386451 0.9488149 2460.117 0.09261663
409 1.462447 3.141269 -4.752752 -0.2149768 0.5773912 0.6219904 -0.3670764 0.3848075 0.6541966 -0.3646863 0.4386451 0.9488149 2460.131 0.09274156
409 1.462447 3.141269 -4.752752 -0.2149007 0.5768425 0.6234879 -0.3671049 0.3838718 0.654494 -0.3644788 0.4385896 0.948948 2460.14 0.09274156
409 1.462524 3.14072 -4.751254 -0.2147607 0.5762486 0.6250206 -0.3671068 0.3828972 0.6547563 -0.3642149 0.4385237 0.9490375 2460.151 0.09292982
409 1.462664 3.140126 -4.749722 -0.2146027 0.5755838 0.6266012 -0.3671408 0.3818627 0.6549819 -0.3639753 0.43843 0.9490809 2460.16 0.09311678
409 1.462822 3.139461 -4.748141 -0.2146027 0.5755838 0.6266012 -0.3671408 0.3818627 0.6549819 -0.3639753 0.43843 0.9490809 2460.169 0.09335808
409 1.462822 3.139461 -4.748141 -0.2144162 0.5748898 0.6282411 -0.3671126 0.3807495 0.65518 -0.3637402 0.4383347 0.9490792 2460.178 0.09335808
409 1.463008 3.138767 -4.746501 -0.2144162 0.5748898 0.6282411 -0.3671126 0.3807495 0.65518 -0.3637402 0.4383347 0.9490792 2460.189 0.09362492
409 1.463008 3.138767 -4.746501 -0.2141924 0.5741791 0.6299 -0.3670591 0.3796249 0.655364 -0.363428 0.4382262 0.9490591 2460.201 0.09362492
409 1.463232 3.138056 -4.744843 -0.2141924 0.5741791 0.6299 -0.3670591 0.3796249 0.655364 -0.363428 0.4382262 0.9490591 2460.212 0.09390529
409 1.463232 3.138056 -4.744843 -0.2140039 0.5734652 0.631611 -0.366999 0.3784464 0.6555218 -0.3630163 0.4380997 0.9490005 2460.223 0.09390529
409 1.46342 3.137342 -4.743131 -0.2140039 0.5734652 0.631611 -0.366999 0.3784464 0.6555218 -0.3630163 0.4380997 0.9490005 2460.234 0.09425338
409 1.46342 3.137342 -4.743131 -0.2059546 0.5671681 0.6379358 -0.363577 0.3740247 0.6565893 -0.3644657 0.4386137 0.9490471 2460.245 0.09425338
409 1.47147 3.131045 -4.736806 -0.2059546 0.5671681 0.6379358 -0.363577 0.3740247 0.6565893 -0.3644657 0.4386137 0.9490471 2460.256 0.09250353
409 1.47147 3.131045 -4.736806 -0.2060941 0.5656496 0.6395428 -0.3636797 0.3724429 0.6567281 -0.3641213 0.4388532 0.9487788 2460.267 0.09250353
409 1.47133 3.129527 -4.735199 -0.2073434 0.5652341 0.6398982 -0.364307 0.3718981 0.6565278 -0.3632012 0.4388494 0.9484532 2460.278 0.09383461
409 1.470081 3.129111 -4.734844 -0.2073434 0.5652341 0.6398982 -0.364307 0.3718981 0.6565278 -0.3632012 0.4388494 0.9484532 2460.289 0.09507925
409 1.470081 3.129111 -4.734844 -0.2073434 0.5652341 0.6398982 -0.364307 0.3718981 0.6565278 -0.3632012 0.4388494 0.9484532 2460.3 0.09507925
409 1.470081 3.129111 -4.734844 -0.2081199 0.5648589 0.6402431 -0.364797 0.3716286 0.6562484 -0.3621994 0.438761 0.9481227 2460.312 0.09507925
409 1.469304 3.128736 -4.734499 -0.2085905 0.5645774 0.6404516 -0.3650689 0.3715367 0.6559679 -0.3611609 0.4386993 0.9478207 2460.323 0.09594997
409 1.468834 3.128455 -4.734291 -0.2085905 0.5645774 0.6404516 -0.3650689 0.3715367 0.6559679 -0.3611609 0.4386993 0.9478207 2460.335 0.09651364
