2023-07-31T16:47:03Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
409 1.461911 3.155651 -4.773867 -0.4856375 0.3921851 0.7320967 -0.6489277 0.3701814 0.9238586 -0.6962336 0.4114002 1.164471 841.9449 0.08966447
409 1.461911 3.155651 -4.773867 -0.4836067 0.3898523 0.7315211 -0.6509545 0.3728499 0.9213015 -0.6935138 0.4089934 1.16361 841.9592 0.08966447
409 1.461911 3.155651 -4.773867 -0.4822238 0.3880975 0.7306842 -0.6496901 0.3730475 0.9212809 -0.6936271 0.4088732 1.163391 841.9698 0.08966447
409 1.461911 3.155651 -4.773867 -0.4808108 0.3862305 0.7301811 -0.6486443 0.3730385 0.9212517 -0.6937326 0.4087395 1.163168 841.9815 0.08966447
409 1.461911 3.155651 -4.773867 -0.4808108 0.3862305 0.7301811 -0.6486443 0.3730385 0.9212517 -0.6937326 0.4087395 1.163168 841.9927 0.08966447
409 1.461911 3.155651 -4.773867 -0.4795229 0.3844715 0.7298442 -0.6477997 0.3728992 0.9211697 -0.6937087 0.4086169 1.16293 842.0041 0.08966447
409 1.461911 3.155651 -4.773867 -0.4795229 0.3844715 0.7298442 -0.6477997 0.3728992 0.9211697 -0.6937087 0.4086169 1.16293 842.0153 0.08966447
409 1.461911 3.155651 -4.773867 -0.4779053 0.3826199 0.7297941 -0.6470403 0.37252 0.9210465 -0.6936868 0.4085141 1.162624 842.0264 0.08966447
409 1.461911 3.155651 -4.773867 -0.4779053 0.3826199 0.7297941 -0.6470403 0.37252 0.9210465 -0.6936868 0.4085141 1.162624 842.0388 0.08966447
409 1.461911 3.155651 -4.773867 -0.4766612 0.3807943 0.7300173 -0.6466839 0.3719724 0.9209237 -0.6936328 0.4084067 1.162377 842.0667 0.08966447
409 1.461911 3.155651 -4.773867 -0.4752533 0.3790994 0.7306858 -0.64655 0.3710099 0.9208229 -0.6936522 0.4082684 1.16212 842.0825 0.08966447
409 1.461911 3.155651 -4.773867 -0.4738171 0.3775244 0.7317886 -0.6467596 0.3697702 0.920734 -0.6936904 0.4080122 1.161911 842.0935 0.08966447
409 1.461911 3.155651 -4.773867 -0.4721293 0.3758814 0.7333037 -0.6471846 0.3683948 0.9206893 -0.6936833 0.4078881 1.161748 842.1044 0.08966447
409 1.461911 3.155651 -4.773867 -0.4721293 0.3758814 0.7333037 -0.6471846 0.3683948 0.9206893 -0.6936833 0.4078881 1.161748 842.1165 0.08966447
409 1.461911 3.155651 -4.773867 -0.4706294 0.3742935 0.7351459 -0.6478803 0.3668368 0.9206631 -0.6937074 0.4077009 1.161622 842.1277 0.08966447
409 1.461911 3.155651 -4.773867 -0.4706294 0.3742935 0.7351459 -0.6478803 0.3668368 0.9206631 -0.6937074 0.4077009 1.161622 842.14 0.08966447
409 1.461911 3.155651 -4.773867 -0.4694166 0.3729057 0.7371997 -0.6488334 0.3650949 0.9206631 -0.6937268 0.4075131 1.161529 842.1548 0.08966447
409 1.461911 3.155651 -4.773867 -0.4682857 0.3717422 0.7396562 -0.6501254 0.3629792 0.9205974 -0.6937582 0.4073298 1.161347 842.166 0.08966447
409 1.461911 3.155651 -4.773867 -0.4682857 0.3717422 0.7396562 -0.6501254 0.3629792 0.9205974 -0.6937582 0.4073298 1.161347 842.1774 0.08966447
409 1.461911 3.155651 -4.773867 -0.4673267 0.3709531 0.7425035 -0.6517621 0.3607276 0.9204921 -0.6937816 0.407099 1.161148 842.189 0.08966447
