2023-08-25T16:27:14Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
1881 -2.744799 -24.96687 -1.056325 -0.7596923 -0.2717284 1.170542 -0.7695779 0.145475 1.180889 -0.7165889 0.3853102 1.226235 704.8713 24.38344
1881 -2.744708 -24.9656 -1.055042 -0.7595726 -0.2705842 1.171765 -0.7709597 0.1458923 1.183123 -0.7164141 0.3857962 1.226203 704.8853 24.38241
1881 -2.744132 -24.95813 -1.047401 -0.7594743 -0.2700918 1.172314 -0.7715546 0.1460207 1.184152 -0.7163104 0.3859605 1.226128 704.8992 24.37637
1881 -2.743436 -24.95192 -1.040735 -0.7592977 -0.2695516 1.172743 -0.772138 0.1461682 1.18514 -0.7162068 0.3861258 1.226092 704.9132 24.37138
1881 -2.742768 -24.94891 -1.03756 -0.7590374 -0.2689652 1.172948 -0.7727358 0.1462938 1.18613 -0.7161181 0.38625 1.226136 704.9241 24.36893
1881 -2.741624 -24.94563 -1.03521 -0.7586773 -0.2683007 1.172897 -0.7732796 0.1464594 1.187022 -0.7160156 0.3863954 1.226222 704.9352 24.366
1881 -2.739963 -24.94203 -1.034239 -0.7586773 -0.2683007 1.172897 -0.7732796 0.1464594 1.187022 -0.7160156 0.3863954 1.226222 704.946 24.36248
1881 -2.738162 -24.93871 -1.034492 -0.7582464 -0.267616 1.172572 -0.7737182 0.1466154 1.18781 -0.7158974 0.3865246 1.22635 704.965 24.35899
1881 -2.737731 -24.93802 -1.034817 -0.7582464 -0.267616 1.172572 -0.7737182 0.1466154 1.18781 -0.7158974 0.3865246 1.22635 704.9935 24.35822
1881 -2.735577 -24.9346 -1.036442 -0.7577128 -0.2669544 1.172034 -0.7740087 0.1467678 1.188388 -0.715782 0.3866495 1.226485 705.0063 24.35435
1881 -2.735043 -24.93394 -1.03698 -0.757092 -0.2663088 1.171384 -0.7741254 0.1469857 1.18869 -0.7156368 0.3868296 1.226623 705.0176 24.35356
1881 -2.731755 -24.92998 -1.040319 -0.7563812 -0.2657693 1.170746 -0.7740351 0.1472381 1.188675 -0.7154932 0.3870413 1.226784 705.0281 24.34875
1881 -2.72794 -24.92622 -1.044209 -0.7557959 -0.2652961 1.170124 -0.7738449 0.1475639 1.188393 -0.7152926 0.3873015 1.226896 705.0468 24.34398
1881 -2.723801 -24.92305 -1.048021 -0.7557959 -0.2652961 1.170124 -0.7738449 0.1475639 1.188393 -0.7152926 0.3873015 1.226896 705.0825 29.21914
1881 -2.720874 -24.92068 -1.05113 -0.7552804 -0.2649129 1.169416 -0.7735519 0.1478873 1.187901 -0.7150679 0.3875493 1.226975 705.0954 29.21604
1881 -2.720358 -24.9203 -1.051837 -0.7546074 -0.2640907 1.168047 -0.7728845 0.1487485 1.186722 -0.7145724 0.3882484 1.227027 705.1082 29.21552
1881 -2.717108 -24.91756 -1.056745 -0.7540131 -0.2633833 1.167369 -0.7725658 0.1493625 1.186313 -0.7142617 0.3887827 1.2271 705.1196 29.21182
1881 -2.713149 -24.91274 -1.064272 -0.7540131 -0.2633833 1.167369 -0.7725658 0.1493625 1.186313 -0.7142617 0.3887827 1.2271 705.1459 29.20569
1881 -2.710177 -24.9092 -1.067662 -0.7530471 -0.2623314 1.166714 -0.7723939 0.1501323 1.186183 -0.7139541 0.389476 1.227224 705.1593 29.20141
1881 -2.709211 -24.90815 -1.068317 -0.7518885 -0.260861 1.166082 -0.7725186 0.15108 1.186455 -0.7136097 0.3903363 1.227335 705.1696 29.20016
1881 -2.703223 -24.90142 -1.072222 -0.7505589 -0.2590805 1.165512 -0.7728409 0.1521158 1.187092 -0.7132124 0.3912901 1.227404 705.1809 29.19223
1881 -2.6961 -24.89229 -1.075954 -0.7505589 -0.2590805 1.165512 -0.7728409 0.1521158 1.187092 -0.7132124 0.3912901 1.227404 705.1921 29.18178
1881 -2.689452 -24.88338 -1.078802 -0.7491106 -0.2571094 1.165124 -0.7733356 0.153182 1.188037 -0.7127572 0.3922715 1.227427 705.2029 29.17173
1881 -2.688003 -24.88141 -1.07919 -0.7476748 -0.2551391 1.164936 -0.7739119 0.15419 1.189165 -0.712277 0.3931957 1.227407 705.2148 29.16953
1881 -2.679326 -24.86959 -1.081318 -0.7476748 -0.2551391 1.164936 -0.7739119 0.15419 1.189165 -0.712277 0.3931957 1.227407 705.2398 29.15637
1881 -2.672147 -24.85974 -1.082255 -0.7465096 -0.2533164 1.164944 -0.7744814 0.1551178 1.190332 -0.7117614 0.3940347 1.227345 705.2518 29.14551
1881 -2.670982 -24.85791 -1.082247 -0.7458352 -0.2518317 1.165187 -0.7749793 0.1558989 1.191425 -0.7112377 0.394735 1.227192 705.2639 29.14354
1881 -2.664482 -24.84732 -1.081966 -0.7458173 -0.2508594 1.165693 -0.7753885 0.1564595 1.192377 -0.7107527 0.395231 1.226951 705.2933 29.13217
1881 -2.661092 -24.83892 -1.080243 -0.7458173 -0.2508594 1.165693 -0.7753885 0.1564595 1.192377 -0.7107527 0.395231 1.226951 705.3071 29.12359
1881 -2.661002 -24.83406 -1.077715 -0.7469175 -0.2503576 1.167397 -0.7757229 0.1570455 1.193464 -0.7097707 0.3957269 1.226122 705.3191 29.11906
1881 -2.662103 -24.83356 -1.076011 -0.7469175 -0.2503576 1.167397 -0.7757229 0.1570455 1.193464 -0.7097707 0.3957269 1.226122 705.3293 29.11891
1881 -2.667604 -24.83105 -1.067491 -0.7475492 -0.250781 1.16872 -0.7755364 0.1571137 1.193385 -0.7092188 0.3957816 1.225394 705.3406 29.11816
1881 -2.668236 -24.83147 -1.066168 -0.7475492 -0.250781 1.16872 -0.7755364 0.1571137 1.193385 -0.7092188 0.3957816 1.225394 705.3527 29.11881
1881 -2.671394 -24.83359 -1.059555 -0.7479799 -0.2514179 1.170231 -0.7751299 0.1571237 1.192928 -0.7086328 0.3957968 1.224524 705.3633 29.12206
1881 -2.671824 -24.83423 -1.058044 -0.7483334 -0.2521863 1.171715 -0.7745509 0.1570626 1.192224 -0.7080234 0.3957629 1.223549 705.3742 29.12291
1881 -2.674332 -24.83818 -1.049004 -0.7483334 -0.2521863 1.171715 -0.7745509 0.1570626 1.192224 -0.7080234 0.3957629 1.223549 705.3865 29.12812
1881 -2.676099 -24.84202 -1.041583 -0.7486186 -0.2528827 1.172826 -0.7738873 0.1569785 1.191388 -0.7074232 0.3957172 1.222555 705.3983 29.13295
1881 -2.676384 -24.84272 -1.040472 -0.7486186 -0.2528827 1.172826 -0.7738873 0.1569785 1.191388 -0.7074232 0.3957172 1.222555 705.4126 29.1338
1881 -2.67781 -24.8462 -1.034917 -0.7488501 -0.253422 1.1735 -0.7732055 0.1569171 1.19051 -0.7068563 0.3956906 1.221654 705.424 29.13802
1881 -2.678042 -24.84674 -1.034243 -0.7487925 -0.2536565 1.173693 -0.7724484 0.1569726 1.189638 -0.7062632 0.3957877 1.220813 705.4356 29.13866
1881 -2.679142 -24.84967 -1.030681 -0.7487925 -0.2536565 1.173693 -0.7724484 0.1569726 1.189638 -0.7062632 0.3957877 1.220813 705.4458 29.14208
1881 -2.678854 -24.85084 -1.029714 -0.7482846 -0.2535689 1.173532 -0.7716402 0.1571867 1.188667 -0.7056409 0.3960258 1.220051 705.4565 29.14329
1881 -2.678345 -24.85075 -1.029875 -0.7482846 -0.2535689 1.173532 -0.7716402 0.1571867 1.188667 -0.7056409 0.3960258 1.220051 705.4675 29.14311
1881 -2.675806 -24.85032 -1.03068 -0.7472168 -0.2531957 1.172984 -0.7708447 0.1574882 1.187664 -0.7050394 0.3963334 1.219407 705.4795 29.14221
1881 -2.674738 -24.84994 -1.031229 -0.7472168 -0.2531957 1.172984 -0.7708447 0.1574882 1.187664 -0.7050394 0.3963334 1.219407 705.4895 29.14163
1881 -2.669399 -24.84808 -1.033973 -0.7458089 -0.2525958 1.172177 -0.7701437 0.1578806 1.18663 -0.704447 0.3966991 1.218796 705.5005 29.1387
1881 -2.667991 -24.84748 -1.034779 -0.7458089 -0.2525958 1.172177 -0.7701437 0.1578806 1.18663 -0.704447 0.3966991 1.218796 705.5115 29.13781
1881 -2.660952 -24.84448 -1.038813 -0.7440729 -0.2518275 1.17111 -0.7694949 0.1583225 1.185532 -0.7038275 0.3970879 1.218149 705.5226 29.13337
1881 -2.659216 -24.84371 -1.039879 -0.7440729 -0.2518275 1.17111 -0.7694949 0.1583225 1.185532 -0.7038275 0.3970879 1.218149 705.5339 29.13224
1881 -2.650536 -24.83987 -1.045211 -0.7421817 -0.2510284 1.16998 -0.7689306 0.1587738 1.184359 -0.7032098 0.3974613 1.217435 705.5446 29.1266
1881 -2.648644 -24.83907 -1.046341 -0.7401259 -0.250181 1.168754 -0.7684111 0.1592562 1.183094 -0.7025623 0.3978337 1.216705 705.5562 29.12541
1881 -2.637133 -24.83422 -1.05322 -0.7401259 -0.250181 1.168754 -0.7684111 0.1592562 1.183094 -0.7025623 0.3978337 1.216705 705.5673 29.1182
1881 -2.626854 -24.82999 -1.05935 -0.7381737 -0.249408 1.167528 -0.7679444 0.1597267 1.181734 -0.7018872 0.3981631 1.215933 705.5805 29.11185
1881 -2.624902 -24.82922 -1.060576 -0.7381737 -0.249408 1.167528 -0.7679444 0.1597267 1.181734 -0.7018872 0.3981631 1.215933 705.5911 29.11067
1881 -2.615141 -24.82535 -1.066703 -0.7365339 -0.2488324 1.166232 -0.7674978 0.1601133 1.180248 -0.7012112 0.3983887 1.215118 705.6014 29.10477
1881 -2.613501 -24.82478 -1.068 -0.7352283 -0.2485785 1.164996 -0.7670435 0.1603811 1.17859 -0.7005339 0.3984834 1.21421 705.6133 29.10383
1881 -2.603997 -24.82164 -1.075719 -0.7352283 -0.2485785 1.164996 -0.7670435 0.1603811 1.17859 -0.7005339 0.3984834 1.21421 705.624 29.09852
1881 -2.597468 -24.82037 -1.081896 -0.7339121 -0.2488433 1.164067 -0.7664889 0.1604227 1.176667 -0.6998232 0.3983503 1.213152 705.6371 29.09566
1881 -2.596152 -24.82064 -1.082825 -0.7339121 -0.2488433 1.164067 -0.7664889 0.1604227 1.176667 -0.6998232 0.3983503 1.213152 705.6478 29.09563
1881 -2.589571 -24.82196 -1.08747 -0.7326897 -0.2497311 1.16333 -0.7656583 0.1601833 1.17432 -0.6990494 0.3979518 1.211929 705.6592 29.09547
1881 -2.588348 -24.82285 -1.088208 -0.7326897 -0.2497311 1.16333 -0.7656583 0.1601833 1.17432 -0.6990494 0.3979518 1.211929 705.6698 29.09608
1881 -2.582237 -24.82729 -1.091896 -0.7318549 -0.2514085 1.16253 -0.7643052 0.1595461 1.171374 -0.698133 0.3972012 1.210442 705.681 29.09916
1881 -2.581402 -24.82897 -1.092695 -0.7318549 -0.2514085 1.16253 -0.7643052 0.1595461 1.171374 -0.698133 0.3972012 1.210442 705.6917 29.10061
1881 -2.577228 -24.83735 -1.096692 -0.7316561 -0.2537735 1.161402 -0.7622793 0.1586088 1.167689 -0.6970524 0.396206 1.208653 705.7035 29.10782
1881 -2.577029 -24.83972 -1.09782 -0.732253 -0.2568004 1.159859 -0.7594739 0.15742 1.163229 -0.6958701 0.3950243 1.206631 705.7162 29.11
1881 -2.576632 -24.85457 -1.105005 -0.732253 -0.2568004 1.159859 -0.7594739 0.15742 1.163229 -0.6958701 0.3950243 1.206631 705.7271 29.12381
1881 -2.579616 -24.86971 -1.112718 -0.7336377 -0.2603632 1.157709 -0.755887 0.1560693 1.157856 -0.6946492 0.3937082 1.204361 705.7386 29.13834
1881 -2.581001 -24.87327 -1.114868 -0.7336377 -0.2603632 1.157709 -0.755887 0.1560693 1.157856 -0.6946492 0.3937082 1.204361 705.7501 29.14183
1881 -2.587925 -24.89108 -1.125619 -0.7355643 -0.2641203 1.154561 -0.7514544 0.154668 1.15163 -0.6933209 0.3923251 1.201875 705.7617 29.15927
1881 -2.589851 -24.89484 -1.128767 -0.7355643 -0.2641203 1.154561 -0.7514544 0.154668 1.15163 -0.6933209 0.3923251 1.201875 705.7745 29.16293
1881 -2.599484 -24.91362 -1.144505 -0.7375255 -0.2671936 1.148932 -0.7462896 0.1534216 1.144841 -0.6918175 0.3910044 1.199359 705.7848 29.18122
1881 -2.591644 -24.90821 -1.132108 -0.7386993 -0.2688736 1.139941 -0.7407276 0.1525394 1.137825 -0.6902425 0.3899235 1.196859 705.7981 29.17601
1881 -2.587793 -24.90852 -1.127435 -0.7386993 -0.2688736 1.139941 -0.7407276 0.1525394 1.137825 -0.6902425 0.3899235 1.196859 705.8088 29.17622
1881 -2.58666 -24.91097 -1.122696 -0.7383697 -0.2680104 1.125789 -0.7352861 0.1524697 1.131154 -0.6887407 0.3893897 1.195087 705.8196 29.17894
1881 -2.585197 -24.91255 -1.13211 -0.7383697 -0.2680104 1.125789 -0.7352861 0.1524697 1.131154 -0.6887407 0.3893897 1.195087 705.8296 29.17932
1881 -2.585733 -24.91268 -1.145198 -0.735944 -0.2639157 1.106267 -0.7304902 0.1532854 1.125255 -0.6874626 0.3894586 1.194217 705.8405 29.17819
1881 -2.583842 -24.90872 -1.177808 -0.735944 -0.2639157 1.106267 -0.7304902 0.1532854 1.125255 -0.6874626 0.3894586 1.194217 705.8513 29.17071
1881 -2.58222 -24.89764 -1.219373 -0.7306785 -0.2561228 1.082632 -0.7268243 0.155021 1.120237 -0.6864679 0.3901296 1.194266 705.8615 29.15542
1881 -2.575332 -24.87877 -1.284574 -0.7215869 -0.2441294 1.0561 -0.724455 0.1576804 1.115985 -0.6860728 0.391378 1.19534 705.8721 29.12942
1881 -2.556645 -24.83295 -1.390995 -0.7215869 -0.2441294 1.0561 -0.724455 0.1576804 1.115985 -0.6860728 0.391378 1.19534 705.8824 29.0714
1881 -2.5308 -24.76326 -1.51574 -0.7080121 -0.2274176 1.027665 -0.7230432 0.161079 1.112367 -0.6859788 0.3930423 1.197245 705.8925 28.98752
1881 -2.49138 -24.67686 -1.668919 -0.7080121 -0.2274176 1.027665 -0.7230432 0.161079 1.112367 -0.6859788 0.3930423 1.197245 705.9028 28.88325
1881 -2.438819 -24.55306 -1.844861 -0.6905006 -0.2047073 0.9976541 -0.7221283 0.1650632 1.109346 -0.6858982 0.3950784 1.199709 705.9133 28.73915
1881 -2.368746 -24.40656 -2.050814 -0.6905006 -0.2047073 0.9976541 -0.7221283 0.1650632 1.109346 -0.6858982 0.3950784 1.199709 705.9233 28.56892
1881 -2.279387 -24.20282 -2.282451 -0.6733831 -0.1750976 0.9666291 -0.7227066 0.1703558 1.106243 -0.6849447 0.3978497 1.202189 705.9338 28.33916
1881 -2.172909 -23.96948 -2.545113 -0.6733831 -0.1750976 0.9666291 -0.7227066 0.1703558 1.106243 -0.6849447 0.3978497 1.202189 705.9448 28.07779
1881 -2.04729 -23.65433 -2.833611 -0.6474985 -0.1355408 0.9345136 -0.722085 0.175036 1.102751 -0.684769 0.3995282 1.205686 705.9559 27.73404
1881 -1.895787 -23.29963 -3.154224 -0.6474985 -0.1355408 0.9345136 -0.722085 0.175036 1.102751 -0.684769 0.3995282 1.205686 705.9673 27.34946
1881 -1.709534 -22.81315 -3.496202 -0.6260508 -0.09138363 0.9089172 -0.7208639 0.1788481 1.101115 -0.6834196 0.402236 1.20638 705.9783 26.83311
