2023-06-28T12:19:55Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.082951 0.2423856 1.186082 37.01355 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.082915 0.2423112 1.185984 37.02341 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083281 0.2426078 1.184808 37.03198 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083281 0.2426078 1.184808 37.04008 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.082691 0.2430992 1.184533 37.05115 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.082822 0.2430386 1.184575 37.06232 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.082974 0.2430062 1.184561 37.07337 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083068 0.2430392 1.184473 37.08539 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083273 0.243016 1.184429 37.09609 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.08315 0.2430373 1.184394 37.10636 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083162 0.2430674 1.184346 37.11769 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083128 0.2430614 1.184353 37.12836 5.925596
3176 0 0 0 -1.190382 0.3102801 1.863227 -2.059834 0.2275201 1.207484 -2.083116 0.2430675 1.184322 37.13931 5.925596
