2023-05-05T16:49:13Z
 
Index_No.     Position.x      Position.y      Position.z
637      -0.5442104      0.1988008      -0.9518644
637      -0.5495667      0.2136518      -0.8469036
637      -0.5544678      0.2289165      -0.7345408
637      -0.558595      0.23492      -0.6449553
637      -0.566736      0.2649172      -0.4385475
637      -0.571427      0.2863926      -0.3076299
637      -0.5746987      0.2989834      -0.2144436
637      -0.5767133      0.3107889      -0.1222302
637      -0.5787702      0.321691      -0.03642488
637      -0.5809714      0.3356442      0.05696404
637      -0.5832547      0.3491521      0.1449299
637      -0.5858504      0.3656493      0.2407097
637      -0.5889474      0.3782595      0.3320527
637      -0.5920835      0.4080614      0.4845844
637      -0.5935974      0.4190935      0.548767
637      -0.5949383      0.4305769      0.6113443
637      -0.5952018      0.3813028      0.447021
637      -0.5955293      0.3795705      0.4489195
637      -0.596509      0.375306      0.4578867
637      -0.597712      0.3681374      0.4714276
637      -0.5981805      0.3635266      0.4803478
637      -0.5983845      0.3606321      0.4868247
637      -0.5985192      0.3569491      0.4935337
637      -0.598653      0.3531624      0.4999718
637      -0.5986984      0.3494474      0.5060738
637      -0.5984664      0.3459478      0.511986
637      -0.5981584      0.34475      0.513792
637      -0.5974348      0.3399621      0.5206822
637      -0.596465      0.3346488      0.5270674
637      -0.5962291      0.3313329      0.5319736
637      -0.5958085      0.3277347      0.5366737
637      -0.595381      0.3216906      0.5460472
637      -0.5948926      0.3158181      0.5534533
637      -0.5941741      0.311673      0.5583944
637      -0.593236      0.3078889      0.563184
637      -0.5923635      0.3036867      0.5680977
637      -0.5914426      0.2995422      0.5728037
637      -0.5901521      0.2930017      0.5800143
637      -0.589011      0.286208      0.5855092
637      -0.5881515      0.2810129      0.5895361
637      -0.5873202      0.2762963      0.5929148
637      -0.5862908      0.2717338      0.596321
637      -0.5850455      0.2671709      0.599883
637      -0.5844574      0.2650133      0.600853
637      -0.5837113      0.2627309      0.6032302
637      -0.5816749      0.2567667      0.6086937
637      -0.5799156      0.2511364      0.6126026
637      -0.5787243      0.2474852      0.6154215
637      -0.5770429      0.242447      0.6193916
637      -0.5752307      0.2371617      0.6219217
637      -0.5739607      0.2344041      0.6237974
637      -0.5725338      0.2318339      0.6252522
637      -0.5710691      0.2294631      0.6265926
637      -0.5696088      0.2279965      0.6280087
637      -0.5688752      0.2274454      0.6284052
637      -0.5666181      0.2261076      0.6296501
