2023-06-08T14:34:07Z
 
Index_No. Position.x Position.y Position.z Time_Stamp Distance
2025 -0.8689672 -1.580929 -4.891047 704.4969 0.08161777
2025 -0.8693625 -1.580587 -4.890829 704.5085 0.08208133
2025 -0.8695434 -1.581025 -4.890738 704.5203 0.0820893
2025 -0.8698328 -1.581018 -4.891192 704.5312 0.08183022
2025 -0.8699412 -1.581215 -4.891541 704.5421 0.08151797
2025 -0.8702261 -1.581501 -4.892129 704.553 0.08105287
2025 -0.8702794 -1.581805 -4.892323 704.5642 0.08081454
2025 -0.8704556 -1.581599 -4.892232 704.5751 0.08103415
2025 -0.8704556 -1.581599 -4.892232 704.5862 0.08103415
2025 -0.8703544 -1.581872 -4.892509 704.597 0.08066913
2025 -0.8701109 -1.582431 -4.892749 704.6235 0.08018159
2025 -0.8700505 -1.582552 -4.89292 704.6309 0.07997304
2025 -0.8699949 -1.58327 -4.894112 704.6362 0.07872014
2025 -0.8699949 -1.58327 -4.894112 704.6417 0.07872014
2025 -0.8702269 -1.582773 -4.894054 704.6531 0.07902867
2025 -0.8701702 -1.583054 -4.894073 704.664 0.07889823
2025 -0.8700767 -1.583115 -4.894248 704.6753 0.07869069
2025 -0.8700767 -1.583115 -4.894248 704.6871 0.07869069
2025 -0.8697714 -1.583621 -4.894703 704.6968 0.07801475
2025 -0.8697122 -1.583605 -4.894763 704.7086 0.07794245
2025 -0.8697287 -1.583189 -4.894559 704.7205 0.07825197
2025 -0.8696891 -1.583168 -4.894636 704.7317 0.07817678
2025 -0.8696374 -1.583122 -4.894756 704.7425 0.07806794
2025 -0.8696791 -1.582906 -4.894968 704.7535 0.0779783
2025 -0.8693651 -1.582581 -4.895065 704.7642 0.07786344
2025 -0.8694211 -1.582706 -4.895183 704.7755 0.07774912
2025 -0.8694211 -1.582706 -4.895183 704.787 0.07774912
2025 -0.8694211 -1.582706 -4.895183 704.7982 0.07774912
2025 -0.8690826 -1.582446 -4.895137 704.8085 0.07772382
2025 -0.8688813 -1.582449 -4.894976 704.8198 0.07776928
2025 -0.8687325 -1.582206 -4.895023 704.8305 0.07774567
2025 -0.8685613 -1.582083 -4.894913 704.8419 0.07780503
2025 -0.8684092 -1.581931 -4.894904 704.8527 0.07779788
2025 -0.8682113 -1.581721 -4.894821 704.8638 0.07785343
2025 -0.8681557 -1.581657 -4.894778 704.8755 0.07788698
2025 -0.8680882 -1.581637 -4.894758 704.8859 0.0778819
2025 -0.8680882 -1.581637 -4.894758 704.8972 0.0778819
2025 -0.8678687 -1.58176 -4.894341 704.9084 0.07809919
2025 -0.8678687 -1.58176 -4.894341 704.9195 0.07809919
2025 -0.8678013 -1.58178 -4.894545 704.9316 0.07789215
2025 -0.8676797 -1.581883 -4.894713 704.9423 0.07766444
2025 -0.8676959 -1.58193 -4.89493 704.9536 0.07747275
2025 -0.8677436 -1.582063 -4.895033 704.965 0.07736139
2025 -0.8676535 -1.581865 -4.895282 704.9755 0.07718062
2025 -0.8676937 -1.582078 -4.895436 704.9865 0.07699619
2025 -0.8676937 -1.582078 -4.895436 704.9979 0.07699619
2025 -0.8677901 -1.582394 -4.895373 705.0087 0.07698411
2025 -0.8675461 -1.582368 -4.895167 705.0194 0.07706271
2025 -0.867483 -1.582307 -4.89514 705.0311 0.07707997
2025 -0.8675292 -1.581836 -4.894738 705.0413 0.07759608
2025 -0.8674684 -1.581812 -4.894756 705.0532 0.07756361
2025 -0.8675058 -1.582514 -4.895271 705.0641 0.07691
2025 -0.8673134 -1.582536 -4.895259 705.0751 0.07683117
2025 -0.8672917 -1.582755 -4.89536 705.0862 0.07666531
