2023-06-09T17:20:06Z
 
Index_No. Position.x Position.y Position.z Time_Stamp Distance
1992 -0.8737646 -1.574178 -4.907485 937.5141 0.07362
1992 -0.8737693 -1.573593 -4.907927 937.5251 0.07357898
1992 -0.8736944 -1.573049 -4.908248 937.5366 0.07356851
1992 -0.873669 -1.572452 -4.908505 937.5475 0.07366069
1992 -0.8737304 -1.571877 -4.90873 937.5588 0.07381544
1992 -0.8740476 -1.571135 -4.909056 937.5699 0.07412239
1992 -0.8747213 -1.571939 -4.908838 937.5937 0.07423528
1992 -0.8748162 -1.572216 -4.90878 937.6035 0.07419194
1992 -0.8743671 -1.570463 -4.90866 937.6122 0.07489868
1992 -0.8745978 -1.570716 -4.908499 937.62 0.07500456
1992 -0.8745978 -1.570716 -4.908499 937.6279 0.07500456
1992 -0.8745447 -1.57042 -4.908432 937.636 0.07517071
1992 -0.8743019 -1.569982 -4.908257 937.6478 0.07538318
1992 -0.8742863 -1.569856 -4.908076 937.6587 0.07556391
1992 -0.8740569 -1.570049 -4.907458 937.67 0.07577535
1992 -0.8740252 -1.570012 -4.906751 937.6808 0.07627134
1992 -0.8743894 -1.570162 -4.906365 937.6918 0.07665399
1992 -0.8744196 -1.570639 -4.905628 937.7027 0.07695558
1992 -0.8744792 -1.571046 -4.905021 937.7145 0.07722126
1992 -0.8746365 -1.571148 -4.904606 937.7257 0.07754994
1992 -0.8742251 -1.572442 -4.903259 937.7368 0.07771254
1992 -0.874187 -1.573283 -4.902984 937.7473 0.07751504
1992 -0.8743601 -1.57464 -4.902925 937.7582 0.07704834
1992 -0.8740823 -1.575258 -4.902906 937.7692 0.07665509
1992 -0.8741927 -1.576154 -4.903005 937.7802 0.07625897
1992 -0.8746585 -1.577464 -4.903361 937.7923 0.07569546
1992 -0.8748223 -1.578365 -4.903599 937.8034 0.07524406
1992 -0.8743467 -1.578041 -4.90353 937.8142 0.07517394
1992 -0.8745043 -1.578976 -4.903651 937.8257 0.07479756
1992 -0.8747131 -1.579437 -4.903663 937.8367 0.07472117
1992 -0.8747986 -1.579842 -4.903543 937.8475 0.07470414
1992 -0.8750051 -1.580595 -4.903288 937.858 0.07472742
1992 -0.8750051 -1.581038 -4.903046 937.8691 0.07475116
1992 -0.8750742 -1.581345 -4.90293 937.881 0.07476673
1992 -0.8750983 -1.58155 -4.902801 937.8915 0.07480545
1992 -0.8751377 -1.581782 -4.902597 937.9027 0.07490097
1992 -0.8751788 -1.58199 -4.902376 937.9137 0.07502095
1992 -0.875168 -1.582133 -4.902063 937.9256 0.07520701
1992 -0.8751711 -1.58238 -4.901713 937.9365 0.07539477
1992 -0.8753371 -1.58233 -4.901673 937.947 0.07553141
1992 -0.8753812 -1.582804 -4.901299 937.9584 0.07568549
1992 -0.875603 -1.583496 -4.901186 937.9691 0.07566521
1992 -0.8758553 -1.583256 -4.900461 937.9805 0.0764435
1992 -0.8759527 -1.583449 -4.899957 937.9922 0.07682729
1992 -0.8762773 -1.583635 -4.899645 938.0034 0.07718579
1992 -0.8765723 -1.583627 -4.899365 938.0144 0.07756601
1992 -0.8767986 -1.583982 -4.898859 938.0256 0.07797392
1992 -0.8770814 -1.584148 -4.898379 938.0362 0.07845244
1992 -0.8775892 -1.584576 -4.897334 938.0471 0.07942098
1992 -0.8780472 -1.584632 -4.896866 938.0585 0.08002067
1992 -0.8780472 -1.584632 -4.896866 938.0693 0.08002067
1992 -0.878243 -1.584925 -4.896182 938.0801 0.08058287
1992 -0.8789027 -1.585264 -4.894866 938.0925 0.08188818
1992 -0.879184 -1.585333 -4.894091 938.1033 0.08263787
1992 -0.8794884 -1.585455 -4.893283 938.1144 0.08341434
1992 -0.8800645 -1.58551 -4.891367 938.1255 0.08524638
1992 -0.8804417 -1.585552 -4.890337 938.1364 0.08626623
1992 -0.8807815 -1.585596 -4.88923 938.1472 0.08733093
1992 -0.8812164 -1.58561 -4.887978 938.1585 0.08857328
1992 -0.881787 -1.585555 -4.886669 938.1691 0.08995212
1992 -0.8826729 -1.585656 -4.885597 938.1802 0.09126481
1992 -0.8835469 -1.585643 -4.884214 938.1916 0.09285451
1992 -0.8843673 -1.585311 -4.8826 938.2033 0.09468345
1992 -0.885721 -1.585953 -4.881312 938.2142 0.09629731
1992 -0.8868743 -1.586267 -4.879587 938.2256 0.09824806
1992 -0.8879384 -1.586543 -4.878041 938.2361 0.1000185
1992 -0.890177 -1.587249 -4.873916 938.247 0.1044525
1992 -0.8912933 -1.587777 -4.871944 938.2584 0.106569
1992 -0.8912933 -1.587777 -4.871944 938.2689 0.106569
1992 -0.8925723 -1.587893 -4.869734 938.281 0.1090534
1992 -0.8936849 -1.588384 -4.867415 938.2922 0.1114775
1992 -0.8958251 -1.589529 -4.86287 938.3029 0.1162018
1992 -0.8968247 -1.590073 -4.860283 938.3138 0.1188091
1992 -0.8978458 -1.591023 -4.857741 938.3252 0.121342
1992 -0.8988914 -1.592201 -4.854985 938.3359 0.1240561
1992 -0.900454 -1.59473 -4.849841 938.3481 0.1289447
1992 -0.9010935 -1.59597 -4.847097 938.3589 0.1315001
1992 -0.9015816 -1.597329 -4.844349 938.3701 0.1339968
1992 -0.9019029 -1.598516 -4.841447 938.3809 0.1365819
1992 -0.9020273 -1.600528 -4.838773 938.3918 0.1388487
1992 -0.9022074 -1.602289 -4.835764 938.4028 0.1414902
1992 -0.9027445 -1.602665 -4.832457 938.4139 0.1446422
1992 -0.9030448 -1.603592 -4.828914 938.425 0.147887
1992 -0.9034907 -1.607369 -4.822218 938.436 0.1539954
1992 -0.9035424 -1.608926 -4.818807 938.4472 0.1570821
1992 -0.9035863 -1.610919 -4.815234 938.4583 0.1603471
1992 -0.9033384 -1.613349 -4.811941 938.4692 0.1632863
1992 -0.9036154 -1.616001 -4.808264 938.4816 0.1668505
1992 -0.9035586 -1.618142 -4.804498 938.4922 0.1703774
1992 -0.9035723 -1.619297 -4.800503 938.5031 0.1741111
1992 -0.9033998 -1.621616 -4.796782 938.514 0.1776254
1992 -0.9031821 -1.623876 -4.792975 938.5255 0.181234
1992 -0.902577 -1.628645 -4.785572 938.5364 0.1883294
1992 -0.902577 -1.628645 -4.785572 938.5472 0.1883294
1992 -0.902204 -1.630743 -4.781857 938.5583 0.1918834
1992 -0.9010233 -1.633209 -4.778524 938.5692 0.1948841
1992 -0.9000731 -1.637408 -4.770939 938.5801 0.2022309
1992 -0.89867 -1.639756 -4.767472 938.5922 0.2053887
1992 -0.8976143 -1.641351 -4.763728 938.6035 0.208834
1992 -0.8968803 -1.642939 -4.759768 938.6138 0.2126036
1992 -0.8950593 -1.646624 -4.751987 938.6251 0.2200641
1992 -0.8950593 -1.646624 -4.751987 938.6362 0.2200641
