2023-05-31T10:43:35Z
 
Index_No. Position.x Position.y Position.z Time_Stamp Distance
492 -0.8806306 -1.561233 -4.926396 82.72977 0.07354193
492 -0.8806306 -1.561233 -4.926396 82.74138 0.07354193
492 -0.8805274 -1.561761 -4.925772 82.75159 0.07343285
492 -0.8804046 -1.561819 -4.925356 82.76342 0.07351655
492 -0.8802354 -1.561735 -4.924938 82.7738 0.07366389
492 -0.8795916 -1.56085 -4.924146 82.78565 0.07421403
492 -0.8794615 -1.56077 -4.923855 82.7968 0.07432843
492 -0.8794279 -1.561036 -4.9236 82.81535 0.07426406
492 -0.8792266 -1.561406 -4.923162 82.82252 0.07412776
492 -0.8791964 -1.56159 -4.922842 82.82941 0.07415495
492 -0.8789194 -1.56116 -4.922184 82.84068 0.07459375
492 -0.8789194 -1.56116 -4.922184 82.85169 0.07459375
492 -0.8782115 -1.5604 -4.921628 82.86311 0.07494528
492 -0.8781042 -1.560488 -4.921352 82.87426 0.07497011
492 -0.8775216 -1.559587 -4.921168 82.8854 0.07530905
492 -0.8772892 -1.559562 -4.920827 82.89607 0.0753713
492 -0.8770268 -1.55931 -4.920624 82.90813 0.07549331
492 -0.8767884 -1.559296 -4.920378 82.91862 0.07549892
492 -0.8771756 -1.560632 -4.92021 82.92985 0.0749506
492 -0.8771756 -1.560632 -4.92021 82.9412 0.0749506
492 -0.8774205 -1.561367 -4.919651 82.95243 0.07492843
492 -0.8771685 -1.561 -4.919574 82.9631 0.07505672
492 -0.8769524 -1.560896 -4.919263 82.97445 0.07516932
492 -0.8768018 -1.560852 -4.919109 82.98555 0.07519714
492 -0.8758416 -1.55932 -4.919037 82.99585 0.07568409
492 -0.8757042 -1.559276 -4.919007 83.00692 0.07565455
492 -0.8756393 -1.559218 -4.919081 83.01801 0.075617
492 -0.8755692 -1.559141 -4.919251 83.02953 0.07553641
492 -0.8758078 -1.559417 -4.919371 83.04044 0.07542212
492 -0.8758532 -1.559572 -4.919362 83.05133 0.07535233
492 -0.8760626 -1.560017 -4.919398 83.06252 0.07516111
492 -0.8756689 -1.559523 -4.919335 83.07394 0.07529815
492 -0.8754258 -1.559329 -4.919003 83.08565 0.07547303
492 -0.8750559 -1.558885 -4.918465 83.09666 0.07585806
492 -0.8749961 -1.559076 -4.918034 83.10698 0.07594153
492 -0.8746641 -1.558886 -4.917434 83.11874 0.07622452
492 -0.8744842 -1.558807 -4.916867 83.12959 0.07650113
492 -0.874904 -1.5595 -4.916522 83.14128 0.07647234
492 -0.8745173 -1.558449 -4.915928 83.15138 0.07728239
492 -0.874494 -1.558142 -4.915433 83.16301 0.07775123
492 -0.874697 -1.557832 -4.915008 83.17372 0.07829802
492 -0.8749425 -1.556719 -4.913668 83.18531 0.07991169
492 -0.8749433 -1.556174 -4.912677 83.19745 0.08084062
492 -0.8751576 -1.556042 -4.911888 83.20744 0.08149628
492 -0.8749864 -1.555062 -4.910759 83.21854 0.08270995
492 -0.8748276 -1.553755 -4.909287 83.22919 0.08435633
492 -0.8748069 -1.552458 -4.907927 83.24106 0.0860057
492 -0.8748069 -1.552458 -4.907927 83.25228 0.0860057
492 -0.8751559 -1.550664 -4.904646 83.26341 0.0893355
492 -0.8755985 -1.549236 -4.903011 83.27401 0.09146925
492 -0.8764532 -1.547036 -4.898443 83.2854 0.09614035
492 -0.8772727 -1.545697 -4.896017 83.29626 0.09890427
492 -0.8777102 -1.544087 -4.893128 83.30692 0.1019868
492 -0.8786709 -1.54258 -4.890268 83.31893 0.1052178
492 -0.8794951 -1.541274 -4.887115 83.33056 0.1084742
492 -0.880357 -1.539748 -4.883797 83.34109 0.112008
492 -0.880357 -1.539748 -4.883797 83.352 0.112008
492 -0.8821383 -1.536825 -4.876766 83.36316 0.1193364
492 -0.8832885 -1.535315 -4.873287 83.37473 0.1231284
492 -0.8850435 -1.532242 -4.865371 83.38483 0.1312523
492 -0.8863208 -1.530767 -4.861519 83.39597 0.1353784
492 -0.8872218 -1.529379 -4.857328 83.40766 0.139575
492 -0.8882654 -1.528018 -4.853305 83.41886 0.1437028
492 -0.8894067 -1.526635 -4.849376 83.42987 0.1478231
492 -0.8903906 -1.525382 -4.845365 83.44046 0.1518882
492 -0.8903906 -1.525382 -4.845365 83.45166 0.1518882
492 -0.8921411 -1.523296 -4.83739 83.46317 0.1597199
492 -0.8929986 -1.521998 -4.833422 83.47523 0.1637703
492 -0.8947817 -1.519865 -4.825096 83.48536 0.1719934
492 -0.8957512 -1.51886 -4.821113 83.49624 0.1759783
492 -0.8967319 -1.517919 -4.817174 83.50738 0.1799112
492 -0.8977968 -1.516998 -4.813487 83.51859 0.1836717
492 -0.8987495 -1.515832 -4.809398 83.52948 0.1878444
492 -0.8999691 -1.515025 -4.805608 83.54086 0.1917003
492 -0.9011456 -1.514905 -4.801894 83.55136 0.1951597
492 -0.9019331 -1.51376 -4.798056 83.56244 0.1990884
492 -0.9029572 -1.512645 -4.794322 83.57496 0.2030029
492 -0.9050438 -1.510699 -4.786303 83.58538 0.2111797
492 -0.9060638 -1.509843 -4.782334 83.59657 0.2151835
492 -0.9070916 -1.508994 -4.778399 83.60774 0.2191653
492 -0.9081403 -1.507951 -4.774707 83.6184 0.2230446
492 -0.9091961 -1.507059 -4.770823 83.62965 0.2270224
492 -0.9100935 -1.505978 -4.766975 83.64148 0.2310075
492 -0.9109381 -1.504507 -4.762815 83.65175 0.2354117
492 -0.9129024 -1.503066 -4.755609 83.66281 0.2427289
492 -0.9136971 -1.502216 -4.7522 83.67414 0.2462258
492 -0.9146181 -1.502839 -4.749481 83.68569 0.248555
492 -0.9152586 -1.502155 -4.746101 83.69588 0.2519166
492 -0.9159009 -1.501509 -4.742771 83.70699 0.2552237
492 -0.9164747 -1.500893 -4.73946 83.71857 0.2584855
492 -0.9170505 -1.500423 -4.7363 83.73006 0.2615617
492 -0.9175538 -1.499916 -4.733193 83.74105 0.2645884
492 -0.9181293 -1.498216 -4.72959 83.75181 0.2685538
492 -0.9181293 -1.498216 -4.72959 83.76301 0.2685538
492 -0.9192545 -1.497428 -4.724259 83.77414 0.2738059
492 -0.9198335 -1.497038 -4.719131 83.7856 0.2785675
492 -0.9202493 -1.497764 -4.717105 83.7961 0.2801619
492 -0.9204897 -1.497549 -4.714779 83.8077 0.2823382
492 -0.9207649 -1.497052 -4.712124 83.8189 0.2849253
492 -0.9205943 -1.495958 -4.709222 83.82993 0.2878279
492 -0.9208893 -1.49563 -4.707026 83.84115 0.2899591
492 -0.9209274 -1.495398 -4.70452 83.85188 0.2922499
492 -0.9209274 -1.495398 -4.70452 83.86303 0.2922499
492 -0.9214109 -1.496269 -4.701256 83.87466 0.2949186
492 -0.921905 -1.495879 -4.697379 83.88555 0.2986175
492 -0.9221328 -1.495691 -4.695533 83.8959 0.3003793
492 -0.922236 -1.495701 -4.693897 83.90762 0.3018475
492 -0.922614 -1.494711 -4.69142 83.91878 0.3045106
492 -0.9227095 -1.495067 -4.689919 83.92928 0.3057323
492 -0.9227735 -1.494901 -4.688148 83.94067 0.3073776
492 -0.9228864 -1.494699 -4.686321 83.95195 0.3091015
492 -0.9227887 -1.4944 -4.684347 83.96426 0.3109334
492 -0.9229221 -1.493807 -4.680791 83.97485 0.3143437
492 -0.9229221 -1.493807 -4.680791 83.98568 0.3143437
492 -0.9228472 -1.49494 -4.678489 83.99677 0.3159639
492 -0.9215194 -1.496987 -4.677919 84.00767 0.3153793
492 -0.9227196 -1.493497 -4.674524 84.01855 0.3199813
492 -0.9226705 -1.493443 -4.673107 84.02995 0.3212527
492 -0.9224414 -1.493696 -4.671554 84.04049 0.3224894
492 -0.9223303 -1.493874 -4.669865 84.0514 0.3239093
492 -0.9221601 -1.493755 -4.66824 84.06354 0.3253627
492 -0.9221601 -1.493755 -4.66824 84.07507 0.3253627
492 -0.920887 -1.495116 -4.664784 84.08533 0.3276595
492 -0.92053 -1.495086 -4.663445 84.09664 0.3287839
492 -0.9200115 -1.495209 -4.662353 84.10772 0.3295941
492 -0.9195763 -1.495231 -4.661291 84.11876 0.3304346
492 -0.919179 -1.495145 -4.660152 84.12988 0.3313929
492 -0.9186454 -1.495248 -4.659157 84.14135 0.3321244
492 -0.9184307 -1.495394 -4.6583 84.1519 0.3327979
492 -0.918377 -1.494711 -4.656524 84.16312 0.3346271
492 -0.918377 -1.494711 -4.656524 84.17448 0.3346271
492 -0.917573 -1.495102 -4.655183 84.18541 0.3355135
492 -0.9171264 -1.494067 -4.654042 84.19734 0.3367906
492 -0.9167758 -1.494385 -4.653477 84.20788 0.3371118
492 -0.9163383 -1.493961 -4.653005 84.21888 0.337579
492 -0.9158689 -1.493357 -4.652399 84.23013 0.3382218
492 -0.9152656 -1.49502 -4.652972 84.2421 0.3369957
492 -0.9149441 -1.494668 -4.652633 84.25168 0.3373466
492 -0.9143982 -1.494145 -4.652112 84.26385 0.3378685
492 -0.9143982 -1.494145 -4.652112 84.27474 0.3378685
492 -0.9129096 -1.491901 -4.649927 84.28607 0.3402767
492 -0.9122425 -1.49158 -4.649601 84.29691 0.3405313
492 -0.9116927 -1.490796 -4.649137 84.30849 0.3410983
492 -0.9109826 -1.49033 -4.648849 84.31918 0.3413629
492 -0.9103671 -1.491141 -4.649314 84.33022 0.3405234
492 -0.9097787 -1.490587 -4.648542 84.34172 0.3412886
492 -0.908795 -1.490134 -4.648369 84.35334 0.341389
492 -0.9072204 -1.48993 -4.648671 84.36318 0.3408466
492 -0.9072204 -1.48993 -4.648671 84.37493 0.3408466
492 -0.9055237 -1.490583 -4.648908 84.38622 0.3400483
492 -0.9046285 -1.490793 -4.649226 84.3968 0.3395003
492 -0.9036661 -1.49172 -4.649749 84.40871 0.3385054
492 -0.9027987 -1.491932 -4.649947 84.41981 0.3380758
492 -0.9015605 -1.491705 -4.649614 84.42995 0.3382138
492 -0.9006282 -1.492077 -4.649832 84.44151 0.3377036
492 -0.8995843 -1.492857 -4.650166 84.45248 0.3369281
492 -0.8974891 -1.49384 -4.651067 84.46323 0.3353665
492 -0.8974891 -1.49384 -4.651067 84.47507 0.3353665
492 -0.8957349 -1.496169 -4.652828 84.48594 0.33263
492 -0.8944788 -1.495738 -4.652789 84.49672 0.3325849
492 -0.8933469 -1.496605 -4.653616 84.50806 0.331327
492 -0.8924811 -1.497919 -4.654234 84.51891 0.3301628
492 -0.8912932 -1.498276 -4.654782 84.53043 0.3293309
492 -0.8900094 -1.498681 -4.655352 84.54153 0.3284508
492 -0.888938 -1.49928 -4.655853 84.55225 0.3276082
492 -0.8864104 -1.50098 -4.656698 84.56335 0.325854
492 -0.8864104 -1.50098 -4.656698 84.57529 0.325854
492 -0.8864104 -1.50098 -4.656698 84.58532 0.325854
492 -0.8825171 -1.502823 -4.657585 84.59765 0.3238316
492 -0.8812845 -1.503182 -4.657837 84.60776 0.3233011
492 -0.8796884 -1.503409 -4.658501 84.61862 0.3223816
492 -0.8783363 -1.503126 -4.658582 84.62957 0.3222136
492 -0.8770795 -1.503532 -4.658953 84.64145 0.321567
492 -0.8757457 -1.503656 -4.659101 84.65269 0.321216
492 -0.8730708 -1.504517 -4.659379 84.66334 0.3203483
492 -0.8730708 -1.504517 -4.659379 84.67551 0.3203483
492 -0.8730708 -1.504517 -4.659379 84.68508 0.3203483
492 -0.8697143 -1.506309 -4.659913 84.69621 0.3188888
492 -0.8685617 -1.506721 -4.65997 84.70772 0.3185802
492 -0.8672516 -1.507291 -4.660145 84.71941 0.3180996
492 -0.8660215 -1.507596 -4.659776 84.72958 0.318229
492 -0.8646325 -1.50752 -4.659768 84.74081 0.3181286
492 -0.8632125 -1.508815 -4.659896 84.75255 0.3174707
492 -0.8620347 -1.510023 -4.66008 84.76334 0.3168189
492 -0.8590347 -1.512228 -4.660783 84.7743 0.3152341
492 -0.8590347 -1.512228 -4.660783 84.78517 0.3152341
492 -0.8553592 -1.515111 -4.661643 84.79594 0.3132913
492 -0.8535714 -1.516548 -4.661865 84.80756 0.312545
492 -0.8518078 -1.517566 -4.661992 84.81889 0.312027
492 -0.8500926 -1.517819 -4.661144 84.82976 0.3126769
492 -0.8483249 -1.518852 -4.661422 84.84108 0.3120344
492 -0.8462578 -1.520274 -4.661542 84.85165 0.3114344
492 -0.8442086 -1.522078 -4.661613 84.86474 0.310795
492 -0.8422834 -1.523501 -4.661598 84.87423 0.3103686
492 -0.8402972 -1.524808 -4.66139 84.88548 0.3101749
492 -0.8363265 -1.527688 -4.661076 84.89661 0.3096764
492 -0.8344182 -1.528982 -4.660934 84.90775 0.3094779
492 -0.8323729 -1.530536 -4.660489 84.91939 0.3095266
492 -0.8303834 -1.532357 -4.660197 84.92982 0.3093823
492 -0.8286225 -1.5341 -4.660018 84.94084 0.3091652
492 -0.8268694 -1.535429 -4.65946 84.95194 0.3094345
492 -0.8250673 -1.536987 -4.658886 84.96293 0.3096835
492 -0.821263 -1.540707 -4.657939 84.9743 0.3099204
492 -0.821263 -1.540707 -4.657939 84.98592 0.3099204
492 -0.8184867 -1.542758 -4.655489 84.99663 0.3120095
492 -0.8167878 -1.544411 -4.654645 85.00812 0.3125875
492 -0.8152689 -1.545759 -4.653422 85.01947 0.3136045
492 -0.8139642 -1.546124 -4.651684 85.0298 0.3153168
492 -0.8124526 -1.548159 -4.650442 85.04096 0.3162452
492 -0.8111129 -1.549338 -4.648595 85.05266 0.3179317
492 -0.8097486 -1.551301 -4.647364 85.06295 0.3188888
492 -0.8074765 -1.553858 -4.643374 85.07416 0.3225497
492 -0.8074765 -1.553858 -4.643374 85.08617 0.3225497
492 -0.8074765 -1.553858 -4.643374 85.09632 0.3225497
492 -0.8048472 -1.557266 -4.636785 85.10754 0.3287107
492 -0.803756 -1.559586 -4.63482 85.11877 0.3303964
492 -0.8031892 -1.561178 -4.632662 85.13007 0.3323473
492 -0.8027056 -1.562794 -4.630212 85.14032 0.3345859
492 -0.8023368 -1.564427 -4.62784 85.15152 0.3367457
492 -0.8022832 -1.565346 -4.625171 85.16339 0.3392681
492 -0.8022933 -1.566925 -4.622928 85.17439 0.3412884
492 -0.8022859 -1.571475 -4.618403 85.18526 0.3452494
492 -0.8022859 -1.571475 -4.618403 85.1961 0.3452494
492 -0.8037378 -1.574641 -4.613153 85.20726 0.3499991
492 -0.8044256 -1.576819 -4.610759 85.21832 0.3521125
492 -0.8054986 -1.579165 -4.608358 85.22937 0.3542052
492 -0.8065505 -1.581657 -4.606081 85.24039 0.3561885
492 -0.8076959 -1.584245 -4.603853 85.25146 0.3581325
492 -0.8088467 -1.586715 -4.601587 85.26327 0.3601469
492 -0.8102638 -1.589578 -4.599407 85.27398 0.3620608
492 -0.8127643 -1.595048 -4.595258 85.28551 0.3658001
492 -0.8127643 -1.595048 -4.595258 85.29527 0.3658001
492 -0.8154045 -1.601043 -4.591094 85.30684 0.3696421
492 -0.816409 -1.604791 -4.589268 85.31934 0.3713629
492 -0.8175523 -1.607679 -4.587106 85.33009 0.3734532
492 -0.8188465 -1.609576 -4.584958 85.33999 0.3755437
492 -0.8198589 -1.612258 -4.582934 85.35272 0.3775446
492 -0.8208987 -1.614884 -4.580952 85.36308 0.3795234
492 -0.8223777 -1.621542 -4.577516 85.3739 0.3830823
492 -0.8234044 -1.624142 -4.575675 85.38521 0.3849881
492 -0.8234044 -1.624142 -4.575675 85.39641 0.3849881
492 -0.8260609 -1.627133 -4.571577 85.40707 0.3891464
492 -0.8273262 -1.629949 -4.569692 85.4185 0.3911494
492 -0.8283883 -1.632177 -4.567894 85.43001 0.3930557
492 -0.8292547 -1.634 -4.566209 85.4403 0.3948392
492 -0.8299098 -1.636606 -4.564739 85.45161 0.3964769
492 -0.8301941 -1.638916 -4.563354 85.46239 0.3980274
492 -0.8310035 -1.640355 -4.561823 85.4737 0.3996579
492 -0.832852 -1.641693 -4.558282 85.48483 0.403283
492 -0.832852 -1.641693 -4.558282 85.4968 0.403283
492 -0.8338038 -1.643945 -4.555329 85.50784 0.4064143
492 -0.8341454 -1.645025 -4.553835 85.519 0.407998
492 -0.8342447 -1.646617 -4.552692 85.52979 0.4092832
492 -0.8346777 -1.647046 -4.551222 85.54118 0.4107872
492 -0.8350091 -1.648098 -4.549899 85.55201 0.4122048
492 -0.8343451 -1.64863 -4.54881 85.56294 0.4133413
492 -0.8340937 -1.647631 -4.547361 85.57405 0.4146868
492 -0.8335764 -1.648474 -4.544982 85.58518 0.4171378
492 -0.8335764 -1.648474 -4.544982 85.59734 0.4171378
492 -0.8335764 -1.648474 -4.544982 85.60732 0.4171378
492 -0.8322376 -1.649101 -4.541328 85.61859 0.4208416
492 -0.830789 -1.650139 -4.540629 85.6296 0.4216518
492 -0.8302536 -1.650506 -4.539376 85.65374 0.422941
492 -0.8296255 -1.650434 -4.538345 85.66091 0.4239669
492 -0.828745 -1.650174 -4.535823 85.66676 0.4264624
492 -0.828029 -1.65036 -4.534664 85.67468 0.4276458
492 -0.8276213 -1.650246 -4.533583 85.68544 0.4287169
