2023-06-28T12:03:48Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834973 0.02631852 1.210114 640.1888 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.835002 0.02627317 1.210097 640.1964 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834921 0.02633942 1.2101 640.2033 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834959 0.02632129 1.210105 640.2088 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834959 0.02632129 1.210105 640.2169 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.835071 0.0262383 1.210137 640.2292 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834951 0.02633863 1.210094 640.2474 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834907 0.02632935 1.21006 640.2546 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834936 0.02627103 1.210076 640.262 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834936 0.02627103 1.210076 640.2724 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834945 0.02629653 1.210074 640.2834 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834989 0.02626598 1.21009 640.295 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834931 0.02632856 1.210071 640.3061 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834963 0.02628637 1.210075 640.3171 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834937 0.02629657 1.210092 640.328 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.835028 0.02622205 1.2101 640.3401 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834881 0.02634246 1.210059 640.3511 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834903 0.02631079 1.210098 640.3622 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834962 0.02627419 1.210098 640.3731 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834941 0.02631032 1.210089 640.3836 7.541847
409 -1.642017 -0.2601991 1.15333 -1.652774 -0.1201997 1.120258 -1.689294 -0.2062575 1.289775 -1.834943 0.02633424 1.210087 640.3951 7.541847
