2023-08-22T13:16:17Z
 
Index_No. VRHandPos.x VRHandPos.y VRHandPos.z HandPos.x HandPos.y HandPos.z ElbowPos.x ElbowPos.y ElbowPos.z ShoulderPos.x ShoulderPos.y ShoulderPos.z Time_Stamp Distance
1881 1.460019 3.18136 -4.650575 -0.7259825 -0.2066126 1.000335 -0.7358047 0.1454376 1.098907 -0.7429558 0.3709712 1.151686 422.1646 4.622793
1881 1.460019 3.18136 -4.650575 -0.721302 -0.1989573 0.9910077 -0.7359546 0.1460752 1.098427 -0.7435983 0.3708462 1.1543 422.1941 4.622793
1881 1.460019 3.18136 -4.650575 -0.7192845 -0.1947567 0.9862298 -0.7361983 0.1464904 1.098212 -0.7438892 0.3708545 1.15569 422.2073 4.622793
1881 1.460019 3.18136 -4.650575 -0.7164321 -0.1865257 0.9776536 -0.7371147 0.1474749 1.098149 -0.7445232 0.370938 1.159071 422.2186 4.622793
1881 1.460019 3.18136 -4.650575 -0.7157648 -0.1827393 0.9741305 -0.7377576 0.1480346 1.098425 -0.7449343 0.3710077 1.161144 422.2292 4.622793
1881 1.460019 3.18136 -4.650575 -0.7157648 -0.1827393 0.9741305 -0.7377576 0.1480346 1.098425 -0.7449343 0.3710077 1.161144 422.248 4.622793
1881 1.460019 3.18136 -4.650575 -0.7154152 -0.1792057 0.9711822 -0.738397 0.148597 1.098968 -0.7454131 0.3710803 1.16342 422.2736 4.622793
1881 1.460019 3.18136 -4.650575 -0.7153721 -0.1757219 0.9686507 -0.7391551 0.1491319 1.099846 -0.7459023 0.3711721 1.165837 422.2847 4.622793
1881 1.460019 3.18136 -4.650575 -0.7154953 -0.1722545 0.9664887 -0.740048 0.1496002 1.101037 -0.7463589 0.3712988 1.168208 422.2959 4.622793
1881 1.460019 3.18136 -4.650575 -0.7154953 -0.1722545 0.9664887 -0.740048 0.1496002 1.101037 -0.7463589 0.3712988 1.168208 422.3061 4.622793
1881 1.460019 3.18136 -4.650575 -0.715729 -0.1689943 0.9648519 -0.7409403 0.149901 1.102618 -0.7467608 0.3713873 1.17053 422.3177 4.622793
1881 1.460019 3.18136 -4.650575 -0.715729 -0.1689943 0.9648519 -0.7409403 0.149901 1.102618 -0.7467608 0.3713873 1.17053 422.3282 4.622793
